ProjectName;Key;title_desc;Created;Priority;Storypoint;P;S;R
SERVER;SERVER-38292;mongodb crash got signal 11 segmentation fault also issue 3 2 19 3 4 14 wt engine heres stack 3 4 14 logs brief exactly fix wt 4037 clear ticket codejava 2018 11 28t100613 885 0600 f thread2 invalid access address 02018 11 28t100613 906 0600 f thread2 got signal 11 segmentation fault 0x562636fa4a51 0x562636fa3c69 0x562636fa42d6 0x7f74ee9647e0 0x56263716bca3 0x56263716bd7c 0x562637aa1d7a 0x5626378e0466 0x5626378e05ea 0x5626378e0c08 0x5626378e3ac3 0x562637934294 0x562637934e47 0x56263792f813 0x56263792fba7 0x5626379316a3 0x56263799b906 0x7f74ee95caa1 0x7f74ee6a9c4d begin backtrace backtrace b562635a2b000 o1579a51 s_zn5mongo15printstacktraceerso b562635a2b000 o1578c69 b562635a2b000 o15792d6 b7f74ee955000 of7e0 b562635a2b000 o1740ca3 s_zn8tcmalloc11threadcache21releasetocentralcacheepns0_8freelistemi b562635a2b000 o1740d7c s_zn8tcmalloc11threadcache11listtoolongepns0_8freelistem b562635a2b000 o2076d7a s_zdlpvrkst9nothrow_t b562635a2b000 o1eb5466 s__wt_split_stash_discard b562635a2b000 o1eb55ea b562635a2b000 o1eb5c08 b562635a2b000 o1eb8ac3 s__wt_split_reverse b562635a2b000 o1f09294 b562635a2b000 o1f09e47 s__wt_evict b562635a2b000 o1f04813 b562635a2b000 o1f04ba7 b562635a2b000 o1f066a3 s__wt_evict_thread_run b562635a2b000 o1f70906 s__wt_thread_run b7f74ee955000 o7aa1 b7f74ee5c1000 oe8c4d sclone processinfo mongodbversion 3 4 14 gitversion fd954412dfc10e4d1e3e2dd4fac040f8b476b268 compiledmodules uname sysname linux release 2 6 32 754 6 3 el6 x86_64 version #1 smp tue oct 9 172749 utc 2018 machine x86_64 somap b 562635a2b000 elftype 3 buildid 64cd384c41acc8d81741f0dfc0f9a3d7756f81ff b 7fff3e8f6000 elftype 3 buildid f9f48cc73d4d61ae273899b31855c6589ee5ea8d b 7f74ef7fd000 path usr lib64 libssl 10 elftype 3 buildid becfb85a8bc084042d5bf2ba9e66325ce798b659 b 7f74ef418000 path usr lib64 libcrypto 10 elftype 3 buildid cbda444a7109874c5350ae9ceef3f82f749b347f b 7f74ef210000 path lib64 librt 1 elftype 3 buildid 552cec3216281ccfd7fa6432c723d50163255823 b 7f74ef00c000 path lib64 libdl 2 elftype 3 buildid 2af795bffd122309ba3359febabb5d0967403d17 b 7f74eed88000 path lib64 libm 6 elftype 3 buildid 4aaee970b045d8bf946578b9c7f3ab5cde9ab44a b 7f74eeb72000 path lib64 libgcc_s 1 elftype 3 buildid edc925e58fe28dca536993eb13179c739f1e6566 b 7f74ee955000 path lib64 libpthread 0 elftype 3 buildid 4ea475cd3fd3b69b6c95d9381fa74b36db4992ef b 7f74ee5c1000 path lib64 libc 6 elftype 3 buildid bca7789c2ea8e28cb7ce553e183ac7e7ee36f8a2 b 7f74efa69000 path lib64 ld linux x86 64 2 elftype 3 buildid 97af4b77212f74cff72b6c013e6aa2d74a97ef60 b 7f74ee37d000 path lib64 libgssapi_krb5 2 elftype 3 buildid 9a737f8bf10fc99c37cc404d3fc188f6e11fedd9 b 7f74ee096000 path lib64 libkrb5 3 elftype 3 buildid 8d3d6e28df6eb3752642a7031aac17d39ea4265d b 7f74ede92000 path lib64 libcom_err 2 elftype 3 buildid 7ec54d6e88bb7d2c1284117c2a483496a01eaaf4 b 7f74edc66000 path lib64 libk5crypto 3 elftype 3 buildid cc89b4c8cdccd32ba610bc72784dc3b7e9bd9e19 b 7f74eda50000 path lib64 libz 1 elftype 3 buildid 5fa8e5038ec04a774af72a9bb62dc86e1049c4d6 b 7f74ed845000 path lib64 libkrb5support 0 elftype 3 buildid e0c522c589f775c324330be09ce67dc83950a213 b 7f74ed642000 path lib64 libkeyutils 1 elftype 3 buildid af374bafb7f5b139a0b431d3f06d82014aff3251 b 7f74ed428000 path lib64 libresolv 2 elftype 3 buildid 4786a2a5d30b121601958e84d643c70c13c4fba5 b 7f74ed209000 path lib64 libselinux 1 elftype 3 buildid b4576be308ddcf7bc31f7304e4734c3d846d0236 mongod 3 4 _zn5mongo15printstacktraceerso+0x41 0x562636fa4a51 mongod 3 4 +0x1578c69 0x562636fa3c69 mongod 3 4 +0x15792d6 0x562636fa42d6 libpthread 0 +0xf7e0 0x7f74ee9647e0 mongod 3 4 _zn8tcmalloc11threadcache21releasetocentralcacheepns0_8freelistemi+0xe3 0x56263716bca3 mongod 3 4 _zn8tcmalloc11threadcache11listtoolongepns0_8freelistem+0x1c 0x56263716bd7c mongod 3 4 _zdlpvrkst9nothrow_t+0x26a 0x562637aa1d7a mongod 3 4 __wt_split_stash_discard+0xc6 0x5626378e0466 mongod 3 4 +0x1eb55ea 0x5626378e05ea mongod 3 4 +0x1eb5c08 0x5626378e0c08 mongod 3 4 __wt_split_reverse+0x83 0x5626378e3ac3 mongod 3 4 +0x1f09294 0x562637934294 mongod 3 4 __wt_evict+0xac7 0x562637934e47 mongod 3 4 +0x1f04813 0x56263792f813 mongod 3 4 +0x1f04ba7 0x56263792fba7 mongod 3 4 __wt_evict_thread_run+0xd3 0x5626379316a3 mongod 3 4 __wt_thread_run+0x16 0x56263799b906 libpthread 0 +0x7aa1 0x7f74ee95caa1 libc 6 clone+0x6d 0x7f74ee6a9c4d end backtrace code please note process generating core dump attach mongod process crashes;2018-11-28T17:25:46.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-37940;establish code path fcv 4 0 fcv 4 2 index builds index builds started fcv 4 0 use continue use v4 0 binary index build oplog entry createindexes index builds started fcv 4 2 use new oplog entries simultaneous index builds however thats farther goal current need establish two code paths unaffected fcv moment used incrementally add new replication logic simultaneous index builds;2018-11-06T14:57:32.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-37866;add performance testing verify replication lag throttled desired testing ensure lag appropriately throttled also election happens new primary chosen may want test also verify effects clock skew flow control mechanism;2018-11-01T15:47:56.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-43866;remove parallel insert task m60 like sys perf variant one line removal task;2019-10-07T15:13:55.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-39565;add requires_document_locking tag read_at_cluster_time_outside_transactions js test jstests replsets read_at_cluster_time_outside_transactions js test currently fails ephemeralfortest storage engine isnt meant work anyway;2019-02-13T05:20:30.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-41016;calculate deltas updates large documents use wiredtiger_calc_modify calculate deltas size changing updates large documents;2019-05-06T03:52:29.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-49928;add diagnostics powercycle tests specifically around issuing commands via ssh test failure due pam_nologin failure issuing command ssh curiously seemed multiple successful ssh commands since last reboot prior failure good start might enable existing debug flag https github com mongodb mongo blob 6086feae0b0f38bd14bbc8521c4115982433ae9e buildscripts powercycle run py#l63 details would useful understanding failure login name command get sent emitting message ssh attempt retry assert pam_nologin error something ssh code retries additionally theres way track changes pam_nologin https linux die net man 8 pam_nologin file might uncover false assumptions;2020-07-27T17:19:22.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-49460;spike selected tests applied multiversion tasks currently selected tests generate mutiversion tasks see https jira mongodb org browse server 48105 info server engineer know changes make src files result related multiversion tasks generated patch runs tasks related code changes ac multiversion_task_pattern https github com mongodb mongo blob 83a0479dbb78f73366a91b4afe9da44f6f5e9cf0 buildscripts selected_tests py#l63 l69 longer used exclude multiversion tasks generated selected tests alias evergreen longer pulls multiversion tasks;2020-07-10T21:59:37.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-50331;add genny workload maintenance events build variant add genny workload maintenance events build variant;2020-08-17T10:12:23.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-49716;gather_failed_unittests work ubuntu1804 build observed https evergreen mongodb com task mongodb_mongo_master_enterprise_ubuntu_no_latch_1804_64_bit_unittests_f1c2d6c29d960506c770958ed39ebe0677a3fdda_20_07_15_23_08_41 0;2020-07-17T21:32:14.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-50282;provide debugging setup script spawnhosts load artifacts coredumps overlong filenames truncating important properties actually bug ticket repurposed provide script unpackages files necessary inspecting coredump spawnhost assumes bug eventually fixed bug impacts subset cases original descriptionthe time spawn host data files test failure theres available core dump want load gdb script programmatically unpackages everything appropriate directory whether server engineers use script set gdb usage believe spawning host investigate core dump common use case unfortunately filenames long important properties trimmed https github com evergreen ci evergreen blob 86ebeb15ddc211f1390c5cc56af54a3712728e62 operations fetch go#l476 keyword coredump 1 makes difficult breaks script acceptable sort scripting isnt supported built established agreement also breaks ability corollary work hand tar tf archive afaik complete filescan point faster download coredumps hand arguably defeats purpose spawning host artifacts loaded dont know feasible solution theres probably reason filenames long uniqueness though imo unreadable ideas use shorter strings evergreen fetch generate preserve contents archive expense labeling variant task id afaik becomes problem user fetches artifacts multiple tasks directory backwords breaking established use cases consider adding flag fetch e g evergreen fetch task artifacts shortnames let users spawning host loading data opt short filenames add environment variables containing absolute paths interesting artifacts users sshing instance scripts hook without needing rely filename patterns e g bin_archive archive containing mongod dbg_archive archive containing mongod debug coredump_archive archive containing coredumps src_dir mongodb repository path fetch sources 1 noformat root ip 10 122 8 102 # data mci artifacts patch 1419_linux 64 debug_ data mci artifacts patch 1419_linux 64 debug_compiletotal 2503040 rw r r 1 root root 136935 may 19 0145 config mongodb_mongo_v4 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 log rw r r 1 root root 2473743732 may 19 0146 debugsymbols mongodb_mongo_v4 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 tgz rw r r 1 root root 84980170 may 19 0145 mongo mongodb_mongo_v4 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 tgz rw r r 1 root root 3536789 may 19 0145 mongodb_mongo_v4 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 tgz rw r r 1 root root 1097 may 19 0145 pip requirements mongodb_mongo_v4 4_linux_64_debug_compile_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 txt rw r r 1 root root 699562 may 19 0145 scons cache mongodb_mongo_v4 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 log data mci artifacts patch 1419_linux 64 debug_jscoretotal 120 rw r r 1 root root 80088 may 19 0145 running tests evergreen tasks locally rw r r 1 root root 1446 may 19 0145 mongo diskstats mongodb_mongo_v4 4_linux_64_debug_jscore_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 tgz rw r r 1 root root 29980 may 19 0145 mongo system resource info mongodb_mongo_v4 4_linux_64_debug_jscore_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 tgz rw r r 1 root root 1097 may 19 0145 pip requirements mongodb_mongo_v4 4_linux_64_debug_jscore_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 txt data mci artifacts patch 1419_linux 64 debug_retryable_writes_jscore_stepdown_passthroughtotal 1204712 rw r r 1 root root 80088 may 19 0145 running tests evergreen tasks locally rw r r 1 root root 1212594087 may 19 0146 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 retryable_writes_jscore_stepdown_passthrough 0 tgz rw r r 1 root root 10900 may 19 0145 4_linux_64_debug_retryable_writes_jscore_stepdown_passthrough_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 tgz rw r r 1 root root 20560324 may 19 0145 m_ 1 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 retryable_writes_jscore_stepdown_passthrough 0 tgz rw r r 1 root root 262274 may 19 0145 m_ 1 4_linux_64_debug_retryable_writes_jscore_stepdown_passthrough_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 tgz rw r r 1 root root 101019 may 19 0145 m_ 2 4_linux_64_debug_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 retryable_writes_jscore_stepdown_passthrough 0 tgz rw r r 1 root root 1097 may 19 0145 p 4_linux_64_debug_retryable_writes_jscore_stepdown_passthrough_patch_1d5d11155689d29bb7de42ccb5a5f4b3c7247469_5ebf0cd932f4170aad0ca35f_20_05_15_21_43_14 0 txt noformat;2020-05-19T19:29:00.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-49860;run undodb build variant rhel62 large rhel62 small doesnt enough memory appreciably large tests sporadic oom killing make undodb variant useless due unfavourable snr;2020-07-24T13:51:12.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-49164;sweep fix missing dependencies evergreen yml noticed tasks like jscore txns large txns format dependent compile probably makes sense depend jscorehttps evergreen mongodb com task mongodb_mongo_master_enterprise_rhel_62_64_bit_dynamic_required_jscore_txns_large_txns_format_3ea60282c8841c67d4e2f3a365b7f1640c84198c_20_06_29_14_07_33while seems like someone one time sweep see theres dependencies would make sense add know doesnt fit perfectly stm charter tbh probably doesnt fit well anyones charter seems like cleanest fitcc pasette;2020-06-29T15:05:45.000+0000;Major - P3;0.0;1;0;4
SERVER;SERVER-32443;create sys perf task running linkbench automatically replica set mongodb linkbench implementation relatively stable utilizing new transactions api work integrating automated benchmark sys perf would probably good run benchmark 1 node 3 node replica set least;2017-12-21T17:45:07.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-32664;sys perf enable running baselines lower priority change system_perf yml file;2018-01-11T16:15:11.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-32891;sys perf change order mongodb_setup workload_setup calls longevity also;2018-01-25T14:46:49.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-33134;add ycsb retryable writes enabled tasks system_perf yml needed perf 1129 https jira mongodb org browse perf 1129;2018-02-05T21:15:39.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-33651;mobile se use full synchronous mode sqlite writes sqlite allows startup configuration options defaults work use cases might still need fine tuning ticket study available options come non default might better suit us also conclusion ticket update design doc specify setting come;2018-03-05T00:30:42.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-33670;build mongo binaries ssl compile flag system_perf yml going enable ssl need build mongo binaries ssl compile flag done build system_perf yml;2018-03-05T19:00:37.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-33853;define new test tag temporarily disable test engineers need temporarily disable javascript test update yaml file suite test runs explicitly blacklist define new tag e g temporarily_disabled added test quickly prevent running suites new tag exclusion could specified suites configuration files tag would different tag could implemented resmoke;2018-03-13T17:40:24.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-33978;references sudo evergreen yml use set_sudo generate compile expansions umount shared scons directory functions reference sudo code sudo umount efs umount efs true code use following form code set_sudo sudo umount efs true code;2018-03-19T16:11:50.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-33470;log archival message even successful hook_test_archival py archival message logged error submitting files archive https github com mongodb mongo blob e3f361769cd13ba88aa24c1c0a71c76b187f64dd buildscripts resmokelib testing hook_test_archival py#l115 l116 logger info message even success could files skipped tar process;2018-02-23T19:22:50.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-26319;deleting test results valueerror unrecognized jstest file included excluded explicitly name https github com mongodb mongo blob r3 4 0 rc1 buildscripts resmokelib selector py#l237 e glob pattern tag error raised test isnt found done ensure blacklist suite updated test renamed deleted consider improving valueerror unrecognized jstest error message https github com mongodb mongo blob r3 4 0 rc1 buildscripts resmokelib selector py#l295 clearer potentially needing update entry blacklist h6 original descriptionin master deleting test loglong js causes failurehttps evergreen mongodb com task mongodb_mongo_master_enterprise_rhel_62_64_bit_sharded_collections_jscore_passthrough_c172cc49e735b6e48f58662e5588961216d3cff0_16_09_25_23_17_00in patch moved loglong js new location causes compile failhttps evergreen mongodb com version 57e577943ff12239ba00ab4f;2016-09-25T23:07:49.000+0000;Minor - P4;1.0;0;0;7
SERVER;SERVER-18840;resmoke indicate status test abbreviated log output run logging everything end resmoke running batch tests logging buildlogger test finishes prints line like noformat 2015 05 20 131236 365 executorjs_testjob0 sync_passive js ran 138 85 seconds noformat would helpful indicate test passed failed suite running evergreen hasnt finished yet eyeball suite going fail looking logs;2015-06-05T16:04:28.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-34144;powercycle output improvements two requests apologize separate tickets# please log exactly database collection queried canary checks also include exact query criteria used verify document correct state think canary documents insert verification existence check # please rename powercycle replset name powercycle currently misspelled powercyle bringing node replica set member queried requires exact string match replset name easy read replset name powercycle later learn misspelled;2018-03-20T19:18:28.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42227;cap many tasks burn_in_tests generate burn_in_tests generates many tests push evergreen limit cause bad slowdowns put cap many tasks burn_in_tests generate fail want generate tasks server engineer want burn_in_test limit many tasks generatedso doesnt cause evergreen slow ac burn_in_tests generate 1000 tasks;2019-07-13T13:04:32.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42240;burn_in_tags_gen tasks use binaries patch build tasks created burn_in_tags gen using binaries base commit patch commit see comments detail;2019-07-15T19:21:56.000+0000;Critical - P2;1.0;2;0;1
SERVER;SERVER-42309;test_generator clean files creates test_generator tests create several files run clean files cause problems running lint locally cleaned test run server engineer want test_generator clean files creates dont cause problems im trying things ac running buildscripts_test extra files left around;2019-07-20T14:57:48.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42356;teardown finishedtrue isnt ever called noopfixture flush thread block forever next event https github com mongodb mongo blob de38a35403c64e2dfe7e9ffc38fb95f9674773b3 buildscripts resmokelib logging flush py#l106 isnt one lined make wait one way could use non blocking version scheduler run https docs python org 3 library sched html#sched scheduler run;2019-07-23T18:31:55.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42452;failnonintentlocksifwaitneeded failpoint interrupts lock requests uninterruptiblelockguard interrupting lock request leads locktimeout exception https github com mongodb mongo blob 25d5f6a0b01f261e633587013e4ab8116ea2930a src mongo db concurrency lock_state cpp#l905 l912 known handled c++ code due presence uninterruptiblelockguard causes server abort issue found rollback fuzzer suspect background thread e g ttl monitor holding intent lock collection prevented collection lock acquisition multiindexblockcleanupafterbuild background index build acquired immediately https github com mongodb mongo blob 25d5f6a0b01f261e633587013e4ab8116ea2930a src mongo db catalog multi_index_block cpp#l98;2019-07-26T16:30:50.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42482;burn_in_tests needs take minimum test runs account timeouts burn_in_tests failed due timeouts patch https evergreen mongodb com task mongodb_mongo_master_enterprise_rhel_62_64_bit_display_burn_in_tests_patch_dae371c478e1a828ac911096d85f94be8e936ef9_5d3f0da056234359d94af31c_19_07_29_15_15_53 0# 23257b2522compare2522253a255b257b2522hash2522253a2522dae371c478e1a828ac911096d85f94be8e936ef92522257d255d257d#257b2522compare2522253a255b257b2522hash2522253a2522dae371c478e1a828ac911096d85f94be8e936ef92522257d255d257d calculated timeout value use take account minimum number executions could specified 2 default timeout set based much 10 minute repeat time expect test case whole execution test occur cause hit timeout server engineer want burn_in_tests timeout tests runtime greater 10 minutesso burn_in_tests properly validate tests ac burn_in_tests able run successfully tests runtimes 10 minutes;2019-07-29T20:48:51.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42622;resmoke py doesnt attempt tear fixture setting raises exception discovered issue investigating server 42356 yet another way close never called fixturelogger job teardown_fixture wont called job setup_fixture raises exception https github com mongodb mongo blob ba434d76511a28336d23c0bb2985f5cf8164670a buildscripts resmokelib testing job py#l103 l105;2019-08-04T05:47:55.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42671;_gen task failure due missing tests marked test failures generating tasks sub suite execution common problem test referenced resmoke configuration moved deleted cause generate script fail since referenced file cannot found however _gen task fails system failure evergreen errors often get ignored switch failure show test failure let developer know action required part fix issue server engineer _gen task failures show test failuresso know investigate ac _gen task failures caused missing test referenced show test failures evergreen;2019-08-07T20:37:57.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42704;add placeholder task evergreen commit queue add placeholder task currently ops commit queue task included one required build variants server engineeri want able run commit queue without real tasksso use commit queue minimizing change colliding merges ac single op task available part commit queue task part required builders;2019-08-08T15:00:53.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42814;remove informational message overflow file size quota backport server 39004 v4 0 introduced msg stdout starting mongod logs value wiredtigermaxcacheoverflowfilesizegb setting even set default value 0 code alexc kitty work mongo mongod logpathdata mongod log dbpathdata fork2019 08 14t003316 654+0000 storage main max cache overflow file size custom option 0about fork child process waiting server ready connections forked process 27798child process started successfully parent exiting code normal invocation mongod shouldnt causing setting written stdout like itd acceptable print explicitly set like wiredtigerengineconfig option print;2019-08-14T00:35:42.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-42927;increase verbosity symbol loading hang_analyzer py windows investigating recent hangs hang analyzer appear load symbols certain modules windows gain insight enable noisy symbol loading running sym noisy;2019-08-20T18:47:04.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-43022;allow compile run independently rhel 62 commit queue want able run compile tasks however right several tasks pulled compile including burn_in_tests remove link order ensure commit queue stable;2019-08-23T20:00:18.000+0000;Major - P3;1.0;1;0;4
SERVER;SERVER-43143;add timeouts evergreen lint tasks lint task evergreen normally takes around 15 20 minutes complete last 6 months highest runtimes seen around 35 minutes week ago however saw lint task get hung didnt exit task timed lint task uses default timeouts took 3 hours task actually ended since lint task included part commit queue hangs like problematic would block entire queue number hours avoid issue add aggressive timeout lint task something around 40 minutes acceptable server engineer want lint task timeout runs long waiting hung task ac lint tasks evergreen time running 40 minutes;2019-09-03T17:24:21.000+0000;Major - P3;1.0;1;0;4
