ProjectName;Key;title_desc;Created;Priority;Storypoint;P;S;R
WINDUP;WINDUP-1915;org jboss windup rules apps javaee rules cache discoverembeddedcachelibraryruleprovider add cloud readiness target rules discovering embedded cache libraries cloud_mandatory category targetcloud readiness fired cloud readiness one analysis targets;2018-03-14T06:26:47.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1914;createspringbeanreportruleprovider remove source remove sourcespring order generate spring report every time springbeanmodel found analysis source provided analysis source spring;2018-03-14T05:30:26.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1767;cli describe parameters required cli describe parameters required;2017-11-08T06:04:39.000-0500;Major;1.0;1;0;4
WINDUP;WINDUP-1750;update website links https community jboss org en windup link replaced https developer jboss org en windup avoid redirect also valid page static reports;2017-10-24T17:21:01.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-2241;ehcache jar recognised 3rd party app dependencies graph see attached screenshot repro app mvn clean install dskiptests https github com jeichler weblogic jms case tree rhamt reproducer;2018-10-22T06:07:21.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-2273;windup web distribution readme contains link obsolete build script script windup web dist build sh referenced readme script datea new windup local build scripts github repo created readme needs changed reference script within repo equally readme windup distribution contain link equivalent script building cli;2018-11-26T07:14:12.000-0500;Minor;1.0;0;0;7
WINDUP;WINDUP-2274;new scripts locally building rhamt cli rhamt web ui update scripts within https github com windup windup local build scripts repository cli web ui distributions built locally target distribution unpacked via single command;2018-11-30T03:51:36.000-0500;Minor;1.0;0;0;7
WINDUP;WINDUP-2301;vscode readme create readme rhamt vscode plugin software engineer within team empowered build test plugin locally;2019-02-01T10:54:07.000-0500;Major;1.0;1;0;4
WINDUP;WINDUP-2300;rhamt vscode repository task secure development work done date rhamt vscode plugin new github com windup rhmat vscode extension repository;2019-02-01T07:24:52.000-0500;Major;1.0;1;0;4
WINDUP;WINDUP-2290;update windup web project instructions update instructions windup web readme file work latest ui tools;2019-01-17T07:51:16.000-0500;Minor;1.0;0;0;7
WINDUP;WINDUP-1746;discoverembeddedjsflibraryruleprovider also find myfaces jars brownie app contain jars search contain thesemyfaces api jarmyfaces impl jarbrownie app https github com maarc brownie;2017-10-23T13:08:46.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1743;fix report formatting issues marc request please remember use title case titles marcs changes often incorrectly ignored_files ftl https github com maarc windup commit e7d4c0b2f1647d834ef267b35f3568729aec5f9b#diff 2a3e0aa329d84dd2d8964908b6af19bdremote ftl remove word report https github com maarc windup commit c31561d8e323012e95c47e2426e5c7b4ec713938#diff ccd122d12220a60600e608c91442e6d7server ftl remove word report https github com maarc windup commit c31561d8e323012e95c47e2426e5c7b4ec713938#diff 65d22d5f092bbeb20acb400563c65b2d;2017-10-20T15:04:23.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1691;angular template pages letter used whitespace characters nonbreaking space windows 8 1 10 shown rendered browsers see attached screenshots;2017-09-22T04:05:17.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1688;multiple rulepath tags xml tests tag rulepath xml rule tests could used multiple times test order able execute rules inside analysis e g rule discovering library rule associate technology usage technology report;2017-09-20T06:28:42.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1687;windup jboss ruleset xsd wrong lineitem exists definition xsd windup jboss ruleset xsd https github com windup windup blob master config xml schema windup jboss ruleset xsd wrong definition xml test tag codexml lineitem exists code declared attribute neither org jboss windup reporting config lineitemexists https github com windup windup blob master reporting api src main java org jboss windup reporting config lineitemexists java org jboss windup reporting xml lineitemexistshandler https github com windup windup blob master reporting impl src main java org jboss windup reporting xml lineitemexistshandler java handle attribute attribute removed xsd;2017-09-20T04:42:42.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1613;shared libraries storypoints counted multiple times shared libraries storypoints counted multiple times existing unit tests ensure shared library storypoints arent counted multiple times attachment illustrates functionality working correctly;2017-08-18T04:35:48.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1603;progress bar sometimes doesnt complete gets stuck 50 times grows wide sometimes progress bar gets stuck quickly navigating reports;2017-08-11T17:18:41.000-0400;Minor;1.0;0;0;7
WINDUP;WINDUP-1571;error visting report deleted https docs google com presentation 11wg1hl3ammsmaw9atbley izdrjqhv_vaz3bqall0p0 edit#slideid g23be2bf117_1_60;2017-07-20T18:12:20.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1545;apply log filtering rules openshift installation current zip installation uses cli commands reduce logging verbosity similar set commands could used openshift version reduce logging;2017-07-11T23:27:49.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1491;docs add system requirements tools guide right system requirements listed getting started guide guide tool cli web console eclipse plugin list system requirements respective guide vary;2017-07-05T16:09:06.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1457;web console synchronize context menu items page titles sync left menu item analysis analysis results page title says another inconsistency configuration analysis configuration page title discussion andreas feedback spreadsheet page titles synced context menu left side show marc zottner agrees good idea items titles https docs google com redhat com spreadsheets 1xo1v_vpzmcflix5ysx gybk1w0uptdnthofqrnu5fne editdiscoaaaabmt oee;2017-06-19T03:18:56.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-1447;cancelling file upload breaks application tried upload 4 files first uploading cancelled upload thought upload would stop second one would start case everything stopped;2017-06-14T05:42:16.000-0400;Major;1.0;1;0;4
WINDUP;WINDUP-973;incomprehensible npe xml rule wrong make mistake adding rule windup xml file xml handling logic throws exception exception swallowed meaningless npe shown instead steps reproduce# unzip windup distribution 2 5 0 cr2 offline zip # put following windup distribution 2 5 0 cr2 rules migration core foobar windup xml codexml xml version1 0ruleset idfoobar xmlnshttp windup jboss org schema jboss ruleset xmlnsxsihttp www w3 org 2001 xmlschema instance xsischemalocationhttp windup jboss org schema jboss ruleset http windup jboss org schema jboss ruleset windup jboss ruleset xsd rules rule idfoobar 01000 javaclass matchessourcefoobar perform hint titlefoobar effort1 severitymandatory messagefoobar message hint perform rule rules ruleset code # windup distribution 2 5 0 cr2 bin windup listsourcetechnologies actually representative possible commands load rules including migration # observe code windup execution failed due nulljava lang nullpointerexceptionat org jboss windup config metadata ruleproviderregistrycache getavailablesourcetechnologies ruleproviderregistrycache java73 sun reflect nativemethodaccessorimpl invoke0 native method sun reflect nativemethodaccessorimpl invoke nativemethodaccessorimpl java57 sun reflect delegatingmethodaccessorimpl invoke delegatingmethodaccessorimpl java43 java lang reflect method invoke method java606 org jboss forge furnace proxy classloaderinterceptor1 call classloaderinterceptor java87 org jboss forge furnace util classloaders executein classloaders java42 org jboss forge furnace proxy classloaderinterceptor invoke classloaderinterceptor java103 org jboss windup config metadata ruleproviderregistrycache__javassist_afb2bd3e f8df 4aa7 8e72 3904db0eaed6 getavailablesourcetechnologies ruleproviderregistrycache__javassist_afb2bd3e f8df 4aa7 8e72 3904db0eaed6 java sun reflect nativemethodaccessorimpl invoke0 native method sun reflect nativemethodaccessorimpl invoke nativemethodaccessorimpl java57 sun reflect delegatingmethodaccessorimpl invoke delegatingmethodaccessorimpl java43 java lang reflect method invoke method java606 org jboss forge furnace proxy classloaderadaptercallback2 call classloaderadaptercallback java123 org jboss forge furnace util classloaders executein classloaders java42 org jboss forge furnace proxy classloaderadaptercallback invoke classloaderadaptercallback java96 org jboss windup config metadata ruleproviderregistrycache__javassist_594e8534 0e32 46c7 a77b 07073146acaf getavailablesourcetechnologies ruleproviderregistrycache__javassist_594e8534 0e32 46c7 a77b 07073146acaf java org jboss windup bootstrap commands windup listsourcetechnologiescommand execute listsourcetechnologiescommand java19 org jboss windup bootstrap bootstrap executephase bootstrap java305 org jboss windup bootstrap bootstrap run bootstrap java166 org jboss windup bootstrap bootstrap main bootstrap java97 code internal implementation issue id like shown exception thrown https github com windup windup blob 94afabe5ee rules java api src main java org jboss windup rules apps java xml javaclasshandler java#l53 points mistake made actually made exact mistake trying create rules steps form minimal reproducer;2016-04-13T08:32:01.000-0400;Blocker;1.0;2;0;1
WINDUP;WINDUP-843;help description install remove incorrect help description windup help commands install remove says install remove required addons exit implementations _dont_ exit execute method returns commandresult continue hand help description list says list installed addons exit correct listaddonscommand execute returns commandresult exit fixed guess install remove commands _should_ exit execute method changed return commandresult exit final call course guys;2015-11-26T05:52:14.000-0500;Minor;1.0;0;0;7
WINDUP;WINDUP-2079;prepare releasing 4 1 0 final part release activities 4 1 0 final;2018-06-13T12:23:24.000-0400;Major;2.0;1;0;4
WINDUP;WINDUP-2074;eclipse plugin error using custom rules error running rhamt analysis using custom rule created rules wizardthe custom rules file attachedthe application analyzed attachedsession dataeclipse buildid11 2 0 ga v20180122 2025 b1884java version1 8 0_161java vendororacle corporationbootloader constants oswin32 archx86 wswin32 nlen_gbframework arguments product com jboss devstudio core productcommand line arguments os win32 ws win32 arch x86 product com jboss devstudio core productstack trace java lang runtimeexception java rmi unmarshalexception error unmarshaling return nested exception java lang classnotfoundexception org jboss windup config parser windupxmlrulesetparsingexception security manager rmi class loader disabled org jboss tools windup core services windupservice generategraph windupservice java246 org jboss tools windup ui internal launch winduplaunchdelegate3 run winduplaunchdelegate java180 org eclipse core internal jobs worker run worker java56 caused java rmi unmarshalexception error unmarshaling return nested exception java lang classnotfoundexception org jboss windup config parser windupxmlrulesetparsingexception security manager rmi class loader disabled sun rmi transport streamremotecall executecall unknown source sun rmi server unicastref invoke unknown source java rmi server remoteobjectinvocationhandler invokeremotemethod unknown source java rmi server remoteobjectinvocationhandler invoke unknown source com sun proxy proxy57 execute unknown source org jboss tools windup core services windupservice generategraph windupservice java234 2 morecaused java lang classnotfoundexception org jboss windup config parser windupxmlrulesetparsingexception security manager rmi class loader disabled sun rmi server loaderhandler loadclass unknown source sun rmi server loaderhandler loadclass unknown source java rmi server rmiclassloader2 loadclass unknown source java rmi server rmiclassloader loadclass unknown source sun rmi server marshalinputstream resolveclass unknown source java io objectinputstream readnonproxydesc unknown source java io objectinputstream readclassdesc unknown source java io objectinputstream readordinaryobject unknown source java io objectinputstream readobject0 unknown source java io objectinputstream defaultreadfields unknown source java io objectinputstream defaultreadobject unknown source java lang throwable readobject unknown source sun reflect nativemethodaccessorimpl invoke0 native method sun reflect nativemethodaccessorimpl invoke unknown source sun reflect delegatingmethodaccessorimpl invoke unknown source java lang reflect method invoke unknown source java io objectstreamclass invokereadobject unknown source java io objectinputstream readserialdata unknown source java io objectinputstream readordinaryobject unknown source java io objectinputstream readobject0 unknown source java io objectinputstream readobject unknown source 8;2018-06-08T14:09:45.000-0400;Major;2.0;1;0;4
WINDUP;WINDUP-2043;wrong pointer documentation documentation tab ruleset editor view point relevant release version documentation right seems hard coded 4 0 beta2;2018-05-25T06:32:37.000-0400;Critical;2.0;2;0;1
WINDUP;WINDUP-2034;application list filter text box small window resized text box filter application list page static report gets small window resized even theres still space left page display full length screenshot 2018 05 22 17 34 54 png thumbnail;2018-05-22T13:12:35.000-0400;Major;2.0;1;0;4
WINDUP;WINDUP-2029;docs update eclipse plugin submit ruleset instructions windup 1814 adjusted way rulesets submitted eclipse plugin update eclipse plugin documentation demonstrate new method;2018-05-21T08:29:59.000-0400;Major;2.0;1;0;4
WINDUP;WINDUP-2028;docs update eclipse plugin submit ruleset instructions windup 1814 adjusted way rulesets submitted eclipse plugin update eclipse plugin documentation demonstrate new method;2018-05-18T11:00:14.000-0400;Major;2.0;1;0;4
WINDUP;WINDUP-2016;ruleset editor generated link contains link text using ruleset editor create hint rule clicked button add new link switched source tab see within link text doesnt appear necessary heres generated links look likelink hrefhttp tempuri org titlelink 1link linklink hrefhttp tempuri org titlelink 2link link;2018-05-16T13:26:52.000-0400;Major;2.0;1;0;4
WINDUP;WINDUP-1971;eclipse plugin custom ruleset dialogue defining new analysis via eclipse plugin navigate options allow custom rulesets selected existing ruleset previous analysis run pre selected doesnt allow custom ruleset removed alternative rulesets selected;2018-04-10T06:12:28.000-0400;Major;2.0;1;0;4
