ProjectName;Key;title_desc;Created;Priority;Storypoint;P;S;R
TISTUD;TISTUD-1778;add mobile web project creation section initial dashboard configuration page extracted tistud 1459additional section added initial configuration page tickets required implement feature rename configure tab get started confirm titanium sdk downloaded continuously check sdklocator see configured run browser configuration check make sure mobile web available tistud 1414 extend current action provide callback returning name project apstud 4800 add button call new action run project created step apstud 4801 greyed project created least one project workspace user happened close reopen dashboard created project might lost pop dialog asking user project wish run make sure wiki documentation updated reference changed tab name get started https wiki appcelerator org display guides2 setting+up+titanium+studio user successfully gotten ground quickly mobile web project collapse upper section expand lower allows configure native platform support expand developing ios android blackberry beyond applications see https wiki appcelerator org display prd studio+dashboard information;2012-06-14T13:43:36.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1790;titanium studio tiapp editor unable add ti android runtime property v8 value unable add property nameti android runtimev8 property modification made tiapp xml file windows imported edited tiapp xml file property added except changes ti studiotiapp editor overview step reproduce1 create new timob project 2 right click project click delete 3 click ok select delete project contents desk 4 navigate newly created project system open tiapp xml file 5 delete following property nameti android runtimev8 property6 save changes tiapp xml 7 reopen tistudio 8 right click project explorer select import import existing titanium project 9 click next 10 browse timobile project empty android runtime property 11 check expected results 12 click finish 13 expand imported project 14 open tiapp xml 15 click tiapp xml tab 16 check expected resultsexpected resultstep 11 following notification appear http appcelerator qe test data s3 amazonaws com featuretestresources tistudioandroidruntime 1020_notification png step 16 verify ti android runtime property added v8 value tiapp xmlactual resultafter modification get imported tiapp xml file ti studio add android property value v8 unless make changes overview tab tiapp editor;2012-06-20T09:56:58.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-1826;android emulator terminate button terminate emulator pressing terminate button terminate android emulator using v8 rhino regression reproducible 2 0 2 steps reproduceselect v8 follow steps select rhino follow steps # install latest sdk studio # create default app titanium studio # go run asandroid emulator # let emulator sit 2 min # select android emulator process studio display selected console icon # press terminate button # notice emulator terminate attached log could find anything significant actualthe process shows terminated emulator close expectedpressing terminate button terminate android emulator;2012-06-27T16:17:31.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-1767;titanium studio editor undo history npe abnormal workbench condition error using undo history command + z null pointer exception error occurred indicating abnormal workbench condition able reproduce creating project editing app js deleting project disk creating another project name undoing edits new app js screenshot log attached popup error occurred console errors consistently reproducible steps reproduce1 create new titanium project 2 make multiple sets changes app js3 remove project disk 4 create new project identical name 5 undo changes app js expected resultchanges undo without error actual resultsoccasional npe error appear explicit consequences able continue undoing redoing correctly however error logs appear every time edit undone;2012-06-12T13:48:53.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-1849;rework titanium studio installer https wiki appcelerator org pages viewpage actionpageid37522780currently studio involves three step installation# install titanium studio# install required software jdk node js git # configure platformsthe first two steps seem clumsy collapsed requires following# windows add jdk git node js checks installs installer# mac create installer add node js check install alternatively publish studio app store app requires openjdk http intransitione com blog take java app store # linux ubuntu create proper package dependencies third step prompt user platforms wish develop help configuration examples android sdk pre configuration android ndk blackberry vmware fusion ndk extensible model allows us plug new platforms future ideally also require part monolithic installer things downloaded demand needed 3 2 0 add jdk git node js windows installer installation prompt user platforms would like setup guide process;2012-07-08T22:50:59.000+0000;Critical;0.0;2;0;1
TISTUD;TISTUD-1850;replace android configuration process reworked version instead sending users android ui instead download components directly https wiki appcelerator org display tools android+sdk+installation;2012-07-08T23:22:46.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1727;titanium studio blocked actions user operation waiting background work complete titanium studio blocked actions attempt import delete project anything returns dialog window message user operation waiting user operation waiting background work complete problem occurs 2 0 2 2 1 0 logfile screenshot attached;2012-06-01T15:02:42.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1687;titanium studio run configuration platform drop icons missing linux platform deployment icons project run configuration drop missing linux screenshot attached occur snow leopard windows 7 unable regression test linux 2 0 1 due https jira appcelerator org browse tistud 1514 regression occurs 2 0 0 1 0 9 steps reproduce1 open studio create project 2 click run arrow project explorer expected resulta drop menu appear platform deployment options option icon left actual resultmenu appears without icons;2012-05-21T16:39:59.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-1696;titanium studio app explorer cannot use close project command project resources selected app explorer window project resources selected project cannot closed using project close regression log info steps reproduce1 create new project 2 view project info app explorer 3 click resources folder project resource 4 click project close expected resultproject close actual resultproject close highlighted selectable clicking empty area app explorer unselect resource give project focus allowing project close function;2012-05-24T14:15:54.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-1711;titanium studio terminating launch android emulator application installation error message box shown terminating launch android emulator installing application message box shown application installation error occur 2 0 1 regression steps reproduce1 create new titanium mobile project2 select option run project android emulator3 soon emulator launching process starts emulator yet ready click terminate button console window studio quit emulator 4 wait whileactuala message box pops application installation error reason process exit value1 emulator gets ready installation application started terminating emulator shows message box application installation error reason process exit value143refer attached screenshot message box shown build log traceexpectedthe emulator process terminate appropriate message console build log message box shown;2012-05-28T02:27:58.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1724;titanium studio sdk updates without prompt sdk folder empty sdk folder empty sdk automatically update latest studio first launches prompt regression related another lion specific issue tistud 1529steps reproduce1 empty sdk folder 2 open studio online expected resulta prompt appears sdk update actual resultno prompt update occurs automatically;2012-05-31T15:59:07.000+0000;Critical;0.0;2;0;1
TISTUD;TISTUD-2187;compare mobile web requirements part dashboard mobilesdkconfigurationprocessor configure check mobile web minimum supported browser requirements part dashboard configuration process need check current browsers user configured match requirements add info sdk_info json file check see configured browsers via tistud 1414 tistud 1738 configure check version strings name vs versions sdk_info return similar success value iossdk installedbrowsers installedbrowsers;2012-08-29T15:24:40.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-2220;debugger ios studio try connect device networks trying connect device device system wifi system also ethernet system fails connect device;2012-08-31T18:56:56.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-2254;adopt appdirect call display proper module data currently waiting appdirect provide following information module module id used match studio modules app direct modules supply status developer name currently using module type publish date currently using current time version information currently supports single version need support platform specific version module description url currently using download url;2012-09-10T16:36:17.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-2312;ios device debugger debugging session persists resume app exit debugging via wifi device starting debug session minimizing app round button device debugging session titanium still active app reconnect restart different functionality seen simulator app resume debugging minification steps reproduce1 start debugging session device 2 minimize app device front round button 3 reopen app device expected resultthe debugging session continue normal actual resultthe debugging session stays open titanium app restarted app longer responds debugger commands;2012-09-19T16:29:50.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-2378;ios device debugger launching debug session history doesnt show progress wizard device debug session launched debug history shortcut see screenshot history debug launch png progress wizard see screenshot ios device debugger wizard png launched instead notification presented process complete see screenshot end notification png usability issue relates user ability hide progress wizard steps reproduce1 run debug session history see screenshot history debug launch png actual resultno progress wizard expected resultprogress wizard;2012-10-02T22:00:11.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-2385;add cli command support load ios provisioning profile filepath currently script living sdks iphone provisioner py loads provisioning profile given filepath argument mobileprovision file doesnt appear equivalent new cli though titanium info list provisioning profiles type development distribution adhoc;2012-10-03T19:39:18.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-2434;titanium studio make alert box appears bottom yellow colour non resizable regression bug steps reproduce1 launch titanium studio 2 go dashboard configure android update android sdk 3 wait till confirmation pop appears 4 scroll mouse pointer popup observe drag size change wish actual resultuser size alert window appearing yellow colour right hand side bottom titanium studio expected resultalert wind cant altered p happens sort alert messages appearing yellow colour right hand side bottom titanium studio;2012-10-09T11:25:29.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-2479;reduce device debug messages comparing log messages device debugging emulator debugging large amount log messages need investigate filter certain messages reduce clutter;2012-10-11T19:05:44.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-2168;add search box reworked template ui screen see mockup information location box search box top filters across templates searching name description typing ios might find template alloy titanium classic categories yet current proposal exact implementation;2012-08-28T15:21:04.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-1934;add cli command support creating module h2 module creationv1 code sdk version titanium py create type module id id name name dir project parent dir platform iphone environment android_sdk android sdk developer_dir ios tools code v2 code titanium create platforms iphone ipad ios android blackberry mobileweb etc type module idstring sdksdk version verbose v 0 5 templatename cloud dirdir name code reference https wiki appcelerator org display tools studio+support+for+new+module+structure+and+cli;2012-07-10T11:05:29.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-1937;rework template selection page ui first page new project wizard prompt user select template second page page users enters app info exists today first page add ability list available alloy templates tistud 2057 user able select one template empty template template create non alloy apps tistud 2070;2012-07-10T11:31:54.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-2022;add titanium studio updates updates dialog currently titanium update dialog checks sdk modules updates also check studio updates allow installing via dialogtasks remove current separate studio update check perform studio update check time sdk module update check display plugins need updated part update dialog studio plugins send user normal plugin update process license acceptance screen;2012-07-30T14:13:39.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-2064;keep system default associated file types titanium studio run javascript files become associated titanium studio default without user notification steps reproduce1 launch titanium studio 2 create js file desktop 3 context click js file open actual resulttitanium studio default associated program opening javascript files expected resulttextedit whatever default program;2012-08-07T17:31:33.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-2076;add support debugging ios devices wifi following issue open ios add debugging support deviceenhancement request add support debugging devicehttp jira appcelerator org browse timob 4625once addressed studio would need add ui support feature;2012-08-09T11:27:35.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-2145;highlight warn usage deprecated api currently although deprecated flag defined jsca format displayed studio example ti network inaddr_any deprecatedhttp docs appcelerator com titanium 2 1 index html# api titanium network property inaddr_anybut attempt use codevar foo ti network inaddr_any studio prompt description show deprecated issue kind warning include deprecation message along version number yml docs would good could convey jsca actually three keys yaml code deprecated since version notes text string generally involving link new api removed version code obviously shouldnt prompt apis removed could omit jsca add new annotation jsca post appropriate message ingo said wed need rev jsca version number change deprecated boolean dict accomplish new version available update jsca generator create version 1 1 jsca format supports expanded deprecated flag may also creatively update existing fields e place deprecation notes main description add removed field like since already item deprecated jsca display appropriate warning content assist may also flag _not_ show deprecated items default deprecated items prompt warning editor gutter problems view ideally note indicating replacement implies sort reconcile build participant;2012-08-24T11:10:21.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-2167;debugger incompatible debugger version starting around 220 pm pst 8 28 2012 working titanium studio build 2 2 0 201208272345 started seeing following three os win7 ubuntu 12 04 mac os 10 8 1 popup error reading incompatible debugger version remote debugger version might match expected protocol verison 2006040705 following log noformat entry com aptana php debug epl 4 0 2012 08 28 142146 587message build 2 2 0 201208272345 error com aptana php debug debug unexpected exception listener thread still listeningstack 0java lang negativearraysizeexceptionat org2 eclipse php internal debug core xdebug dbgp session dbgpsession readresponse dbgpsession java490 org2 eclipse php internal debug core xdebug dbgp session dbgpsession init dbgpsession java91 org2 eclipse php internal debug core xdebug communication xdebugcommunicationdaemon startconnectionthread xdebugcommunicationdaemon java166 org2 eclipse php internal debug core daemon abstractdebuggercommunicationdaemonreceiverthread run abstractdebuggercommunicationdaemon java244 java lang thread run unknown source entry com aptana php debug epl 4 4 2012 08 28 142151 634message class org2 eclipse php internal debug core xdebug dbgp protocol dbgpresponse org xml sax saxparseexception premature end file com sun org apache xerces internal parsers domparser parse unknown source com sun org apache xerces internal jaxp documentbuilderimpl parse unknown source javax xml parsers documentbuilder parse unknown source org2 eclipse php internal debug core xdebug dbgp protocol dbgpresponse parseresponse dbgpresponse java207 org2 eclipse php internal debug core xdebug dbgp protocol dbgpresponse parseresponse dbgpresponse java193 org2 eclipse php internal debug core xdebug dbgp session dbgpsession init dbgpsession java94 org2 eclipse php internal debug core xdebug communication xdebugcommunicationdaemon startconnectionthread xdebugcommunicationdaemon java166 org2 eclipse php internal debug core daemon abstractdebuggercommunicationdaemonreceiverthread run abstractdebuggercommunicationdaemon java244 java lang thread run unknown source entry com aptana php debug epl 4 4 2012 08 28 142151 637message class org2 eclipse php internal debug core xdebug dbgp session dbgpsession init response received xml b 12b9c6dentry com aptana php debug epl 4 4 2012 08 28 142206 604message class org2 eclipse php internal debug core xdebug dbgp session dbgpsession unexpected null readresponse waiting initentry com aptana php debug epl 4 4 2012 08 28 142206 606message class org2 eclipse php internal debug core xdebug dbgp session dbgpsession unexpected null readresponse waiting initentry com aptana php debug epl 4 4 2012 08 28 142206 641message class org2 eclipse php internal debug core xdebug dbgp session dbgpsession unexpected null readresponse waiting initentry com aptana php debug epl 4 150 2012 08 28 142459 441message incompatible debugger version remote debugger version might match expected protocol version 2006040705 noformat idea caused issue spawned large number pop errors errors stopped appearing around 235 pm pst 8 28 2012 unable find specific reproduction case;2012-08-28T14:40:08.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1270;ios xcode 4 3 xcode install cant detect ios sdk install workspace changed descriptionwhile testing xcode 4 3 existing studio install could longer detect ios sdk workaround changed workspace new empty workspace fixed problem please note check xcode select print path showed correct location tried anyhow quit studio relaunched selecting blank folder new workspace ios sdk recognized steps reproduce1 install xcode 4 3 system xcode install delete 4 2 prior 4 3 install existing studio installation2 ensure projects exist studio workspace3 launch studio check dashboard ability select ios targetsresultios cant selected dashboard shows missing ios sdkexpectedios sdk recognized existing installs studio;2012-03-02T11:50:32.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-1279;studio tiapp editor module section table header tall enough fit icons mac os descriptionthe header section modules table shown tiapp editor overview small fully display icons platform occurs mac windows linux systems exhibit issue steps reproduce1 install studio 2 0 mac os system2 create new project3 open tiapp editor4 examine modules sectionresultthe table header tall enough resulting icons clipped topexpectedthe icons fit nicely header regardless platform;2012-03-05T16:55:05.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-1305;add support commonjs modules js content assist several simple examples commonjs module codetitlemodule_1 js helper function construct light viewsfunction createlightview color return ti ui createview backgroundcolorcolor top10 width60 height60 opacity 1 0 2 main component constructorfunction stoplightview create component instancevar self ti ui createview height220 width80 backgroundcolor#232323 layoutvertical create state instance datavar lightcolor red construct uivar greenlight createlightview green self add greenlight var yellowlight createlightview yellow self add yellowlight var redlight createlightview red true self add redlight private helper function handle changing light colorsfunction changecolor newcolor update object statelightcolor newcolor toggle opacity based color requestedswitch newcolor case greengreenlight opacity 1 yellowlight opacity 0 2 redlight opacity 0 2 break case yellowgreenlight opacity 0 2 yellowlight opacity 1 redlight opacity 0 2 break defaultgreenlight opacity 0 2 yellowlight opacity 0 2 redlight opacity 1 break light change complete fire custom event component instanceself fireevent lightchange colorlightcolor create public component interface create accessor current color state caution getxxx setxxx functions reserved ios cant name functions prefixself lightcolor function return lightcolor transitional period change color yellow redself stop function lightcolor red changecolor yellow settimeout function changecolor red 1500 change light color green time stopself go function changecolor green settimeout function self stop 4000 return component instancereturn self make component constructor public interface modulemodule exports stoplightview code codetitlemodule_2 js description classdescription class creates new test return test returns new test type object class constructor prototype methods var test function var _question adds question internal stack return number index added question addquestion function question return _question push question todo possible 1 based need take measure cross platform getquestion return object question object getquestion function index return _question index getallquestion return array reference internal question array getallquestion function return _question blah return void test blah function return void 0 takes function return array test prototype eachpossibility function questionindex fn array prototype foreach call getallquestion questionindex possibilities fn return getallquestion questionindex possibilities foreach fn fix cross debug output add support multiple arguments ti debugthis console console console log function ti api debug array prototype slice call arguments check commonjs environmentif typeof require function typeof module object exports quiz test code codetitlemodule_3 js function ti titanium exports var test titanium undefined android test exports bootstrap function tisdk ti titanium tisdk return test else test exports test retrievesuccesslabel function return ti ui createlabel text success textalign center color #000 ti titanium exports code codetitlemodule_4 js exports info function str titanium api info new date + +str exports debug function str titanium api debug new date + +str code codetitlemodule_5 js module exports someprop coolbeans code;2012-03-09T14:57:45.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1321;tistudio tiapp see obvious activity project rebuilt cleaning details making changes tiapp editor saving cleaning project see obvious indication project built see small progress bar bottom titanium icon steps reproduce1 create default titanium project2 turn build automatically off3 make changes tiapp editor save4 go project clean 5 select clean projects selected start build immediately6 select okmay need repeat steps see bug actual clean project see obvious activity project built e g progress view see progress bar bottom titanium icon see attachment expected able see obvious activity project built note obvious activity following os using titanium studio build 2 0 0 201203121914 windows 7 linux 10 04 snow leopard 10 6 8;2012-03-13T11:11:39.000+0000;Medium;0.0;1;0;4
TISTUD;TISTUD-1439;add integrated support pushing pulling github inside studio titanium user would like able view github repos inside studio want able download commit changes easily register github account importing git project show list current github projects drop allow pick one clone publishing new project allow upload new project github without leaving ide;2012-03-26T23:11:27.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1457;utilize android virtualbox emulator currently android emulator take significant time start suggestions improving including using virtualbox replacement http www android x86 org;2012-03-28T11:16:35.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-1265;tistudio js studio requiring developers use semi colons semi colons required js steps reproduce1 install tistudio 2 0 nightly builds2 run following app codetitleapp js sets background color master uiview windows tab groups titanium ui setbackgroundcolor #000 create tab groupvar tabgroup titanium ui createtabgroup create base ui tab root window var win1 titanium ui createwindow titletab 1 backgroundcolor#fff bug herevar tab1 titanium ui createtab iconks_nav_views png titletab 1 windowwin1 var label1 titanium ui createlabel color#999 texti window 1 font fontsize20 fontfamilyhelvetica neue textaligncenter widthauto win1 add label1 create controls tab root window var win2 titanium ui createwindow titletab 2 backgroundcolor#fff var tab2 titanium ui createtab iconks_nav_ui png titletab 2 windowwin2 var label2 titanium ui createlabel color#999 texti window 2 font fontsize20 fontfamilyhelvetica neue textaligncenter widthauto bug herewin2 add label2 add tabs tabgroup addtab tab1 tabgroup addtab tab2 open tab grouptabgroup open code actual studio requiring developers use semi colonsexpected studio require developers use semi colons since coding jsnote still build ios android devices;2012-03-01T11:11:41.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1228;text hover shown variable assignment statements given following code titanium mobile project code var win2 titanium ui createwindow titletab 2 backgroundcolor#fff win2 add label2 code show documentation hovering win2 win2 add var win2 titanium ui createwindow;2012-02-23T23:34:06.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1458;speed titanium studio user experience number items make development experience titanium studio slower could number options improving included items aim alleviate issues add automated measurement performance studio key areas start time editor open performance include ways remove variability ie start time always rely offline login measurement exclude variability server login performance;2012-03-28T11:45:55.000+0000;Critical;0.0;2;0;1
TISTUD;TISTUD-1459;simplify streamline platform configuration page individuals found initial user experience titanium studio confusing aims simplify new user experience around issues first pass reconfiguration initial dashboard welcome screen instead current welcome followed platform configuration option following remove welcome page replace configuration page two panel accordion top panel initially exposed choose theme light dark choose workspace layout simple advanced bottom section platform configuration see https wiki appcelerator org display prd studio+dashboard mockups though note mobile web piece moved tistud 1778;2012-03-28T11:56:49.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1599;add blackberry platform dashboard configuration screen # add path simulator blackberry preference screen# update sdk_info json links blackberry ndk download simulator downloads https bdsc webapps blackberry com native download # upgrade configuration code look two preferences# upgrade configuration ui similar ios alert user download arent set;2012-05-01T11:54:53.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1623;package node js studio growing demand pre packaged install node js shipped titanium studio detect node js currently installed run latest node js installer installer;2012-05-06T21:27:01.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1658;javascript formatter spaces preferences contains edge case failures titanium studio preferences titanium studio formatter javascript contains edge cases formatting fails sample code spacing set 5 code parentheses loop expressions spaces parentheses x parentheses array access expressions spaces array access switch parentheses switch xyz 2 default return xyz spaces array access parentheses xyz 2 spaces array access case statements switch x case xyz 0 break parentheses parentheses spaces switch parentheses switch theday defaultdocument write donno spaces catch parentheses try catch err spaces grouping parentheses function fooingroup return xyz 0 0 switch x case z break case x break defaultbreak operators spaces operators switch parentheses switch hour + 12 switch hour 12 switch x switch x 12 switch x 12 0 spaces operators case parentheses switch 0 case hour + 12 break case hour 12 break case x break case x 12 break case x 12 0 break spaces operators parentheses hour + 12 hour 12 x x 12 x 12 0 operators assignments spaces assignment operators followed function var function b c alert b + c + spaces assignment operators followed curly brace object var bb 1 b 2 c 3 spaces assignment operators followed ternary expression var c 10 20 operators key value operator spaces key value operators followed function new myfunctions oncomplete function onclick function myvar spaces key value operators followed curly brace object new myfunctions myvar spaces key value operators followed ternary expression new myfunctions myvar x 10 20 code;2012-05-14T17:54:57.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-1661;javascript formatter spaces preferences contains edge case improvements titanium studio preferences titanium studio formatter javascript contains edge cases formatting fails sample code spacing set 5 code punctuation elements end statement semicolons spaces end statements var x function var x var x new array operators switch scope operator spaces operator switch case statement switch x case xbreak case zbreak case z break case x break defaultbreak keywords spaces variable name declarations function foo var x void spaces type instantiations c new array b c spaces return keyword implicit groupings switch x default return xyz 0 2 10 20 return x return function return spaces else x else z spaces case switch x case xbreak code;2012-05-15T14:48:35.000+0000;Low;0.0;0;0;7
TISTUD;TISTUD-1583;update studio support new command line sdk linked timob 8662 blocked platform decided new cli need add support new model may change technology python 3 0 node js discussed command line work newer 2 1+ versions sdk support old model time perhaps convert current calls use template style make future changes easier;2012-04-29T22:54:58.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1538;preview button global toolbar invisible attempting verify tistud 1381 noticed preview button global toolbar invisible;2012-04-18T08:44:54.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1552;add blackberry platform support umbrella feature encapsulate support new qnx based blackberry mobile platform platform functionality would need ios android new project wizard launch configurations run simulator emulator launch configuration run debugger module wizard changes new packaging wizards tiapp xml editor changes deploy target sdk version restrictions add platform modules table validation changes icons preference pages dashboard configuration wizard;2012-04-19T15:34:31.000+0000;High;0.0;2;0;1
TISTUD;TISTUD-1560;titanium studio usability os x lion extra horizontal bar drop full screen menu titanium studio full screen mode os x lion top drop menu active moving cursor near top extra horizontal bar top menu screenshot attached steps reproduce1 open titanium studio os x lion 2 go full screen mode window toggle full screen 3 move cursor top screen bring top menu expected resultthe menu appear menu items actual resultthe menu appears along separate empty horizontal bar beneath;2012-04-23T18:07:26.000+0000;Medium;0.0;1;0;4
