ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
EVG;EVG-6140;cannot see unittest task timing stats page id like able see timings compile_unittests cannothttps evergreen mongodb com task_timing mongodb mongo master# projectmongodb mongo masterbuildvariantenterprise windows 64 2k8 compile alltasknameunittestsrequestergitter_requestlimit2000onlysuccessfultruei think task groupcc cristopher stauffer;Bug;2019-05-02T16:01:01.000+0000;Waiting (Blocked);2019-06-03T13:11:45.000+0000;Major - P3;0.0;5;9;1;0;1;148;1;0;4
EVG;EVG-6140;cannot see unittest task timing stats page id like able see timings compile_unittests cannothttps evergreen mongodb com task_timing mongodb mongo master# projectmongodb mongo masterbuildvariantenterprise windows 64 2k8 compile alltasknameunittestsrequestergitter_requestlimit2000onlysuccessfultruei think task groupcc cristopher stauffer;Bug;2019-05-02T16:01:01.000+0000;Waiting (Blocked);2019-05-20T15:08:36.000+0000;Major - P3;0.0;5;9;1;0;1;148;1;0;4
EVG;EVG-5960;blocked tasks blocked forever believe either timeout different status especially dependency relies fails denotes task run;Improvement;2019-03-13T15:35:33.000+0000;Closed;2019-09-09T18:54:53.000+0000;Major - P3;0.0;6;21;3;0;1;56;1;0;4
EVG;EVG-6313;task page earlier executions display task incorrect links links individual execution tasks execution number part task id example task page https evergreen mongodb com task mongodb_mongo_master_enterprise_rhel_62_64_bit_display_rollback_fuzzer_unclean_shutdowns_patch_a368e90685fdaa5d855ecd54769f5ca0c09d4378_5d04308d850e6160f69b880e_19_06_14_23_46_06 5 links https evergreen mongodb com task mongodb_mongo_master_enterprise_rhel_62_64_bit_rollback_fuzzer_unclean_shutdowns_93_enterprise_rhel_62_64_bit_patch_a368e90685fdaa5d855ecd54769f5ca0c09d4378_5d04308d850e6160f69b880e_19_06_14_23_46_06_5 5 correct link actually https evergreen mongodb com task mongodb_mongo_master_enterprise_rhel_62_64_bit_rollback_fuzzer_unclean_shutdowns_93_enterprise_rhel_62_64_bit_patch_a368e90685fdaa5d855ecd54769f5ca0c09d4378_5d04308d850e6160f69b880e_19_06_14_23_46_06 5 also confusing test results load task system agent logs;Bug;2019-06-16T00:15:08.000+0000;Closed;2019-11-06T13:55:24.000+0000;Major - P3;0.0;2;2;0;0;1;56;1;0;4
EVG;EVG-6391;failures test agent windows evergreen 9755507b teststatussuite testagentfailstostarttwice h2 test agent failed windows https evergreen mongodb com task evergreen_windows_test_agent_patch_9755507b2276ec16131f4d9f157e404fbb5975e0_5d1a8241c9ec442782d0c0d2_19_07_01_21_59_30 0 host ec2 54 161 122 158 compute 1 amazonaws com https evergreen mongodb com host sir 579r6qcj project evergreen https evergreen mongodb com waterfall evergreen commit diff https github com evergreen ci evergreen commit 9755507b2276ec16131f4d9f157e404fbb5975e0 evergreen ci evergreen pull request #2438 kimchelly evg 6347 hide jasper communication internals behind host utility methods https github com evergreen ci evergreen pull 2438 01 jul 19 1322 utcevergreen subscription evergreen event teststatussuite logs https evergreen mongodb com test_log 5d1a850f32f417724e637c91 history https evergreen mongodb com task_history evergreen evergreen_windows_test_agent_patch_9755507b2276ec16131f4d9f157e404fbb5975e0_5d1a8241c9ec442782d0c0d2_19_07_01_21_59_30#teststatussuitefail testagentfailstostarttwice logs https evergreen mongodb com test_log 5d1a850f32f417724e637c91 history https evergreen mongodb com task_history evergreen evergreen_windows_test_agent_patch_9755507b2276ec16131f4d9f157e404fbb5975e0_5d1a8241c9ec442782d0c0d2_19_07_01_21_59_30#testagentfailstostarttwicefail;Build Failure;2019-07-02T14:01:20.000+0000;Closed;2019-11-20T16:29:22.000+0000;Major - P3;0.0;1;1;0;0;1;70;1;0;4
EVG;EVG-6286;parent hosts sometimes getting terminated immediately see https evergreen mongodb com host evg archlinux parent 20190612195309 7560620844551020799we didnt log termination event aws console currently show user initiated termination;Bug;2019-06-12T20:09:39.000+0000;Closed;2019-12-03T19:45:55.000+0000;Major - P3;0.0;2;2;0;0;1;69;1;0;4
EVG;EVG-5762;support jira oauth see linked tickets info;Improvement;2019-01-17T21:27:44.000+0000;Closed;2020-04-06T22:44:40.000+0000;Major - P3;0.0;3;7;0;0;1;120;1;0;4
EVG;EVG-6609;static mac hosts able bootstrapped ssh currently provisioning setup host job run static hosts prevents static hosts bootstrapped jasper service via ssh scope ticket covers mac hosts static linux hosts need handled separately root permissions;Task;2019-08-19T14:31:30.000+0000;Closed;2019-11-26T13:39:06.000+0000;Major - P3;0.0;1;3;0;0;1;65;1;0;4
EVG;EVG-6717;display issues blocked tasks since new change blocked tasks really hard read ui 1 scheduled tasks blocked tasks appear dark grey 2 dependent task shown scheduled actually blocked see attached;Bug;2019-09-11T14:55:54.000+0000;Closed;2020-03-02T21:11:30.000+0000;Major - P3;0.0;5;2;0;0;1;73;1;0;4
EVG;EVG-6759;store strings instead bytes task document generate tasks currently store bytes task document generate tasks instead bytes store strings someone reading task document database examine json;Improvement;2019-09-20T15:25:25.000+0000;Closed;2020-03-10T17:36:30.000+0000;Major - P3;0.0;1;0;0;0;1;83;1;0;4
EVG;EVG-6759;store strings instead bytes task document generate tasks currently store bytes task document generate tasks instead bytes store strings someone reading task document database examine json;Improvement;2019-09-20T15:25:25.000+0000;Closed;2019-12-06T21:48:13.000+0000;Major - P3;0.0;1;0;0;0;1;83;1;0;4
EVG;EVG-6408;evergreen list terminate hosts created non default aws account spawning host different aws account host gets created successfully evergreen run hangs call host list reports command failed problem getting hosts list 0 hosts 1 waiting upon task end host get terminated run https evergreen mongodb com version 5d1f0fbfa4cf471affebdbc9evergreen yml snippet code command host create type system params # mms build aws_access_key_id mms_build_s3_aws_access_key aws_secret_access_key mms_build_s3_aws_secret key_name evg_mms_prod_ipv6_tests ami ami 026c8acd92718196b # ubuntu bionic 18 04 amd64 server 20190627 1 ipv6 true provider ec2 num_hosts e2e_remote_num_hosts vpc_id vpc ea8f5e8f subnet_id subnet 0900c608700af40f2 instance_type m4 large security_group_ids sg 0fc565f6c3e208379 # allows hosts talk mongodb replication command host list type system params wait true timeout_seconds 600 num_hosts e2e_remote_num_hosts path e2e_remote_hosts code note result ipv4 ipv6;Bug;2019-07-05T10:54:35.000+0000;Closed;2019-12-03T20:11:57.000+0000;Major - P3;1.0;4;6;1;0;1;99;1;1;5
EVG;EVG-6425;remove configure button commit queue patches patches mine page configure button commit queue patches although leads patches page useful theres nothing configure name button confusing;Improvement;2019-07-09T21:02:11.000+0000;Closed;2020-01-02T15:59:49.000+0000;Major - P3;1.0;1;1;1;0;1;71;1;1;5
EVG;EVG-6529;failure history slow load hide unmatched selected see https evergreen mongodb com task_history mongo java driver testrevisionb73525659ef72a45b632efabb152b8466849e2f7# com mongodb async client clientsideencryptioncorpustest testcorpus_uselocalschema__false_fail https www google com urlqhttps evergreen mongodb com task_history mongo java driver testrevision3db73525659ef72a45b632efabb152b8466849e2f723 com mongodb async client clientsideencryptioncorpustest testcorpus_uselocalschema__false_3dfailsadust1565040865488000usgafqjcnfqfyahqlknxvynkz5fvf_nuxg90g example check hide unmatched box loading time 30 sec stopped counting point really useful view load faster sub 5 second;Improvement;2019-08-05T21:03:42.000+0000;Open;2019-11-20T00:52:38.000+0000;Major - P3;1.0;2;0;0;0;1;96;1;1;5
EVG;EVG-6529;failure history slow load hide unmatched selected see https evergreen mongodb com task_history mongo java driver testrevisionb73525659ef72a45b632efabb152b8466849e2f7# com mongodb async client clientsideencryptioncorpustest testcorpus_uselocalschema__false_fail https www google com urlqhttps evergreen mongodb com task_history mongo java driver testrevision3db73525659ef72a45b632efabb152b8466849e2f723 com mongodb async client clientsideencryptioncorpustest testcorpus_uselocalschema__false_3dfailsadust1565040865488000usgafqjcnfqfyahqlknxvynkz5fvf_nuxg90g example check hide unmatched box loading time 30 sec stopped counting point really useful view load faster sub 5 second;Improvement;2019-08-05T21:03:42.000+0000;Open;2019-08-06T12:59:08.000+0000;Major - P3;1.0;2;0;0;0;1;96;1;1;5
EVG;EVG-6374;enforce distro permissions enforce distro permissions;Improvement;2019-06-28T16:00:02.000+0000;Closed;2019-11-18T20:49:49.000+0000;Major - P3;1.0;1;1;0;1;1;64;1;1;5
EVG;EVG-6655;evergreen waterfall page missing variants example screen shot 2019 08 26 5 42 54 pm png;Bug;2019-08-26T21:44:00.000+0000;Closed;2020-02-10T20:28:43.000+0000;Major - P3;1.0;1;1;0;0;1;71;1;1;5
EVG;EVG-6655;evergreen waterfall page missing variants example screen shot 2019 08 26 5 42 54 pm png;Bug;2019-08-26T21:44:00.000+0000;Closed;2020-02-06T22:24:57.000+0000;Major - P3;1.0;1;1;0;0;1;71;1;1;5
EVG;EVG-6677;new patches page pull request links links maybe linkify link like text patch names image 2019 08 30 11 36 21 674 png thumbnail;Bug;2019-08-30T09:36:36.000+0000;Open;2019-09-04T19:27:19.000+0000;Major - P3;1.0;3;1;0;0;1;97;1;1;5
EVG;EVG-6687;commit queue delete shouldnt require passing project since user already passes unique id evergreen commit queue delete suspect reason require passing project;Improvement;2019-09-04T19:15:42.000+0000;Open;2019-09-04T19:27:15.000+0000;Major - P3;1.0;1;0;0;0;1;76;1;1;5
EVG;EVG-6797;new expiry selector provide useful information allows pick arbitrary dates validation rules prevent picking one thats far future old style provided guidance saying extend valid value date picker show dates cannot actually select indicate valid values way screenshot 1 png thumbnail;Bug;2019-09-30T16:37:46.000+0000;Closed;2020-05-27T14:57:27.000+0000;Major - P3;1.0;1;1;0;0;1;53;1;1;5
EVG;EVG-6354;scheduled overridden tasks schedule dependencies setup # tasks build pending # tasks unscheduled # task e dependency task overridden # task e scheduledstep 4 causes task scheduled well expected behavior hoping _only_ schedule task e task run practice ive manually unschedule several transitive dependencies achieve desired behavior;Question;2019-06-25T21:13:04.000+0000;Closed;2019-09-25T15:46:13.000+0000;Major - P3;1.0;2;2;0;0;1;52;1;1;5
EVG;EVG-6328;create type task states specifically task_blocked go use string constants taskrunnable taskblocked taskpending represent states create enum type instead improve readability code;Improvement;2019-06-18T20:31:59.000+0000;Open;2019-06-25T15:28:28.000+0000;Major - P3;1.0;1;0;0;0;1;43;1;1;5
EVG;EVG-5734;task logs truncated logs appear complete task logs following evergreen failures truncated however agent logs system logs appear complete https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_3f7235ad61a16702e2a5200a912e3e02dd89a44e_18_11_09_16_23_18 https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_826c8b47c283749bb6f751d57729c6c3ac160a75_18_10_22_17_04_15 https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_41c04c12572154180b95a29b2eb1b42db45c4e38_18_10_16_13_06_23the links evergreen failures issue noticed investigating bf bfg tickets also issue thats present passing evergreen tasks https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_67d87f1f63c398407d9c083ce1cccbe242571059_18_11_10_00_52_17;Bug;2018-11-13T03:19:29.000+0000;Closed;2020-04-12T22:47:07.000+0000;Major - P3;1.0;4;24;2;0;1;113;1;1;5
EVG;EVG-5734;task logs truncated logs appear complete task logs following evergreen failures truncated however agent logs system logs appear complete https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_3f7235ad61a16702e2a5200a912e3e02dd89a44e_18_11_09_16_23_18 https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_826c8b47c283749bb6f751d57729c6c3ac160a75_18_10_22_17_04_15 https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_41c04c12572154180b95a29b2eb1b42db45c4e38_18_10_16_13_06_23the links evergreen failures issue noticed investigating bf bfg tickets also issue thats present passing evergreen tasks https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_67d87f1f63c398407d9c083ce1cccbe242571059_18_11_10_00_52_17;Bug;2018-11-13T03:19:29.000+0000;Closed;2019-02-22T21:57:16.000+0000;Major - P3;1.0;4;24;2;0;1;113;1;1;5
EVG;EVG-5734;task logs truncated logs appear complete task logs following evergreen failures truncated however agent logs system logs appear complete https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_3f7235ad61a16702e2a5200a912e3e02dd89a44e_18_11_09_16_23_18 https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_826c8b47c283749bb6f751d57729c6c3ac160a75_18_10_22_17_04_15 https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_41c04c12572154180b95a29b2eb1b42db45c4e38_18_10_16_13_06_23the links evergreen failures issue noticed investigating bf bfg tickets also issue thats present passing evergreen tasks https evergreen mongodb com task mongodb_mongo_v4 0_linux_64_repeated_execution_logical_session_cache_replication_100ms_refresh_jscore_passthrough_67d87f1f63c398407d9c083ce1cccbe242571059_18_11_10_00_52_17;Bug;2018-11-13T03:19:29.000+0000;Closed;2019-02-13T16:43:12.000+0000;Major - P3;1.0;4;24;2;0;1;113;1;1;5
EVG;EVG-5753;users access update status host still option non admin user looking host page still choose update status attempt update status whatever get nondescript error either option get meaningful error message screen shot 2019 01 10 3 54 23 pm png thumbnail screen shot 2019 01 10 3 54 34 pm png thumbnail;Bug;2019-01-10T20:56:59.000+0000;Open;2019-01-11T21:02:18.000+0000;Major - P3;1.0;1;0;0;0;1;60;1;1;5
EVG;EVG-5883;allow turning pr testing pr definitions provided currently possible save project config state pr testing enabled pr testing definitions specified confusing evergreen prevent return error user;Improvement;2019-02-27T19:04:26.000+0000;Closed;2019-12-11T16:20:21.000+0000;Minor - P4;1.0;1;1;1;0;1;77;0;1;8
EVG;EVG-6339;add link task log bfg ticket add link task log bfg ticket;Improvement;2019-06-24T12:54:25.000+0000;Closed;2019-10-21T21:53:25.000+0000;Major - P3;1.0;1;3;0;0;1;51;1;1;5
EVG;EVG-5955;incorrect task color version page task https evergreen mongodb com task mci_lint_generate_lint_patch_92d046bf202bfbe1bc972b1bac6cb02f388d2a83_5c86d21ce3c3310aed4538e3_19_03_11_21_24_45 0 task lint shows started versions page actual task page shows system failure;Bug;2019-03-12T13:43:13.000+0000;Closed;2019-03-12T14:05:04.000+0000;Minor - P4;1.0;3;5;3;0;1;14;0;1;8
EVG;EVG-6060;ui change signal processing controller use pre calculated hazard value consistency javascript python version js code calculate hazard value magnitude change point python code https github com 10gen dsi blob ab43624d7af7086b10d9605c4aa9dce5ba53ad01 signal_processing util format_util py#l130 l140;Bug;2019-04-08T11:43:34.000+0000;Open;2019-09-13T15:59:29.000+0000;Major - P3;1.0;1;1;1;0;1;8;1;1;5
EVG;EVG-6150;persist project yaml subdocument version currently store project yaml configuration string slows generate tasks substantially full server yaml taking 10 seconds per generator parse yaml saving subdocument could speed lot;Bug;2019-05-06T19:29:19.000+0000;Closed;2019-11-04T16:07:39.000+0000;Major - P3;1.0;3;4;1;0;1;78;1;1;5
EVG;EVG-6186;task timing page shows jesses commits task timing page task enterprise rhel 6 2 shows jesses commits doesnt seem case buildvariants e g heres task timing page compile https evergreen mongodb com task_timing mongodb mongo master# projectmongodb mongo masterbuildvariantenterprise rhel 62 64 bittasknamecompilerequesterpatch_requestlimit100onlysuccessfulfalse additionally labels x axis seem backwards dates decreasing order left right recent date left consistent line graph shows;Bug;2019-05-16T03:07:20.000+0000;Closed;2019-12-19T22:14:32.000+0000;Major - P3;1.0;3;7;0;0;1;70;1;1;5
EVG;EVG-6186;task timing page shows jesses commits task timing page task enterprise rhel 6 2 shows jesses commits doesnt seem case buildvariants e g heres task timing page compile https evergreen mongodb com task_timing mongodb mongo master# projectmongodb mongo masterbuildvariantenterprise rhel 62 64 bittasknamecompilerequesterpatch_requestlimit100onlysuccessfulfalse additionally labels x axis seem backwards dates decreasing order left right recent date left consistent line graph shows;Bug;2019-05-16T03:07:20.000+0000;Closed;2019-12-16T18:07:05.000+0000;Major - P3;1.0;3;7;0;0;1;70;1;1;5
EVG;EVG-6234;add additional status next task endpoint task groups agents current workflow following finishes task group last task task group b task follows description skips things simplicity # finish running commands task # ask next task # since task b task group run teardown_group # ask next task get task b back problem asking next task twice strands task b teardown_group finishes running weve worked around bit query prevent task b marked system unresponsive however better solution would next_task endpoint indicate host whether tasks group without actually assigning task host may several possible solutions along lines;Task;2019-05-31T21:03:32.000+0000;Closed;2019-10-09T20:43:54.000+0000;Major - P3;1.0;1;2;1;0;1;51;1;1;5
EVG;EVG-6272;users extend expiration times beyond expire tag currently users power extend spawn host expiration times 1 week although set spawnhost expiration 1 week wait several days extend expiration time means user could keep extending expiration time month gone reaper uses expire tag stop host recently happened user either hard limit long spawn host stay extend expire tag spawn hostss expiration time extended beyond;Bug;2019-06-10T16:53:35.000+0000;Closed;2019-11-25T14:22:53.000+0000;Major - P3;1.0;1;2;0;0;1;53;1;1;5
EVG;EVG-6820;scheduler schedule tasks single build time task stat_check_init following1 goes build variants version2 build variant tasks task activated skip3 create new task within variant depends tasks varianti made sure stat_check_init depends tasks generate tasks thembut see sometimes create tasks variantsfor example variant thirdparty f4c thirdparty int usually 3 tasks unless stat_check_init creates fourthdid create https evergreen mongodb com version mms_6a6463038824dd3405491eb81a435436650ddd65did create https evergreen mongodb com version mms_83cfbc131a893b6c31cfff274e843b38e49ede24i think tasks f4c depend another task task done dont get activated status get task api call v2 builds tasks clearly see cases stat_check_init doesnt create fourth task cases finishes run tasks get schedule time according event logs;Bug;2019-10-04T19:10:50.000+0000;Closed;2020-03-10T20:26:15.000+0000;Major - P3;1.0;6;6;0;0;1;52;1;1;5
EVG;EVG-7954;fix commit queue button sizing https files slack com files pri t024fnnhu f012wbpq8by screen_shot_2020 05 05_at_12 40 41_pm pngon 1200 px width screen;Improvement;2020-05-05T16:45:09.000+0000;Closed;2020-07-13T14:05:13.000+0000;Minor - P4;1.0;2;0;0;0;1;59;0;1;8
EVG;EVG-7989;externally terminated hosts dont termination time set externally terminated hosts host page displays uptime 50 years doesnt show termination time reason host monitoring external state check job marks host terminated without setting termination time;Bug;2020-05-12T16:38:54.000+0000;Open;2020-05-15T14:14:46.000+0000;Major - P3;1.0;1;0;0;0;1;11;1;1;5
EVG;EVG-8041;volume expiration warnings link volume link got took spawn host page could link volume setting resource type volume id parameters url;Improvement;2020-05-20T13:41:52.000+0000;Open;2020-05-20T18:21:58.000+0000;Major - P3;1.0;2;2;0;0;1;62;1;1;5
EVG;EVG-8049;slack patch notification reports negative makespan version https evergreen mongodb com version 5ec68ed2c9ec440628ee99d9 reports makespan 2562047h47m16 854775808s slack notification;Bug;2020-05-21T15:24:25.000+0000;Open;2020-05-27T15:41:21.000+0000;Major - P3;1.0;1;0;0;0;1;57;1;1;5
EVG;EVG-8110;project command changes arent included project event log changes workstation project commands empty project event log;Bug;2020-06-02T14:28:17.000+0000;Open;2020-06-03T19:36:47.000+0000;Major - P3;1.0;1;1;0;0;1;20;1;1;5
EVG;EVG-7756;create project validation route allows specify project current project validation fine care validating config syntax however want check project settings specify project validation rest route support add another project validation route lets project specified update cli command optionally specify project;New Feature;2020-04-08T18:03:02.000+0000;Open;2020-04-08T18:03:11.000+0000;Major - P3;1.0;1;0;0;0;1;25;1;1;5
EVG;EVG-8110;project command changes arent included project event log changes workstation project commands empty project event log;Bug;2020-06-02T14:28:17.000+0000;Open;2020-06-02T14:28:27.000+0000;Major - P3;1.0;1;1;0;0;1;20;1;1;5
EVG;EVG-8153;dropdown filters width shifts depending content width shift items selected;Bug;2020-06-03T20:30:38.000+0000;Open;2020-06-09T17:52:28.000+0000;Major - P3;1.0;1;0;0;0;1;58;1;1;5
EVG;EVG-8205;tasks endpoint returning artifacts multiple executions task executed twice https evergreen mongodb com task mongo_tools_amazon_dist_18aa3cf199477d37d3da8a4957f49efc5285fde3_20_05_27_16_52_03 1 response tasks id endpoint https evergreen mongodb com rest v2 tasks mongo_tools_amazon_dist_18aa3cf199477d37d3da8a4957f49efc5285fde3_20_05_27_16_52_03 includes artifacts executions instead latest per slack conversation john liu intended behavior appears bug;Bug;2020-06-08T19:19:09.000+0000;Open;2020-06-09T17:47:20.000+0000;Major - P3;1.0;1;0;1;0;1;23;1;1;5
EVG;EVG-8225;emacs keybindings make impossible quit nano within ideif try make commit nano editor started default text editor nano cant exit nano though emacs keybinding extension catches x key combination;Improvement;2020-06-10T20:40:00.000+0000;Open;2020-06-10T21:20:42.000+0000;Major - P3;1.0;1;0;0;0;1;21;1;1;5
EVG;EVG-8232;cypress include console logs cypress output installing plugin help us debug flakey tests ci https github com flotwig cypress log output;Improvement;2020-06-11T14:58:21.000+0000;Open;2020-06-23T13:54:29.000+0000;Major - P3;1.0;1;0;0;0;1;13;1;1;5
EVG;EVG-8246;analytics task patch page table sorters add analytics column headers task test tablespatch name sort tasks table sortby name status basestatus variant task name sort tests table sortby name status time;Improvement;2020-06-15T02:00:44.000+0000;Open;2020-06-23T13:54:34.000+0000;Major - P3;1.0;1;0;0;0;1;16;1;1;5
EVG;EVG-8127;refactor remove xhr dependency commit_queue tests use pollyfill cypress tests listen graphql requests breaks apollos ability make event driven callbacks like onerror causes functionality break within cypress normal browser ticket covers removing waitforgql dependencies task_table tests;Task;2020-06-02T20:23:34.000+0000;Open;2020-06-03T19:41:32.000+0000;Major - P3;1.0;2;1;0;0;1;28;1;1;5
