ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
WINDUP;WINDUP-973;incomprehensible npe xml rule wrong make mistake adding rule windup xml file xml handling logic throws exception exception swallowed meaningless npe shown instead steps reproduce# unzip windup distribution 2 5 0 cr2 offline zip # put following windup distribution 2 5 0 cr2 rules migration core foobar windup xml codexml xml version1 0ruleset idfoobar xmlnshttp windup jboss org schema jboss ruleset xmlnsxsihttp www w3 org 2001 xmlschema instance xsischemalocationhttp windup jboss org schema jboss ruleset http windup jboss org schema jboss ruleset windup jboss ruleset xsd rules rule idfoobar 01000 javaclass matchessourcefoobar perform hint titlefoobar effort1 severitymandatory messagefoobar message hint perform rule rules ruleset code # windup distribution 2 5 0 cr2 bin windup listsourcetechnologies actually representative possible commands load rules including migration # observe code windup execution failed due nulljava lang nullpointerexceptionat org jboss windup config metadata ruleproviderregistrycache getavailablesourcetechnologies ruleproviderregistrycache java73 sun reflect nativemethodaccessorimpl invoke0 native method sun reflect nativemethodaccessorimpl invoke nativemethodaccessorimpl java57 sun reflect delegatingmethodaccessorimpl invoke delegatingmethodaccessorimpl java43 java lang reflect method invoke method java606 org jboss forge furnace proxy classloaderinterceptor1 call classloaderinterceptor java87 org jboss forge furnace util classloaders executein classloaders java42 org jboss forge furnace proxy classloaderinterceptor invoke classloaderinterceptor java103 org jboss windup config metadata ruleproviderregistrycache__javassist_afb2bd3e f8df 4aa7 8e72 3904db0eaed6 getavailablesourcetechnologies ruleproviderregistrycache__javassist_afb2bd3e f8df 4aa7 8e72 3904db0eaed6 java sun reflect nativemethodaccessorimpl invoke0 native method sun reflect nativemethodaccessorimpl invoke nativemethodaccessorimpl java57 sun reflect delegatingmethodaccessorimpl invoke delegatingmethodaccessorimpl java43 java lang reflect method invoke method java606 org jboss forge furnace proxy classloaderadaptercallback2 call classloaderadaptercallback java123 org jboss forge furnace util classloaders executein classloaders java42 org jboss forge furnace proxy classloaderadaptercallback invoke classloaderadaptercallback java96 org jboss windup config metadata ruleproviderregistrycache__javassist_594e8534 0e32 46c7 a77b 07073146acaf getavailablesourcetechnologies ruleproviderregistrycache__javassist_594e8534 0e32 46c7 a77b 07073146acaf java org jboss windup bootstrap commands windup listsourcetechnologiescommand execute listsourcetechnologiescommand java19 org jboss windup bootstrap bootstrap executephase bootstrap java305 org jboss windup bootstrap bootstrap run bootstrap java166 org jboss windup bootstrap bootstrap main bootstrap java97 code internal implementation issue id like shown exception thrown https github com windup windup blob 94afabe5ee rules java api src main java org jboss windup rules apps java xml javaclasshandler java#l53 points mistake made actually made exact mistake trying create rules steps form minimal reproducer;Bug;2016-04-13T08:32:01.000-0400;Closed;2016-04-20T16:16:02.000-0400;Blocker;1.0;3;4;0;1;1;6;2;0;1
WINDUP;WINDUP-1447;cancelling file upload breaks application tried upload 4 files first uploading cancelled upload thought upload would stop second one would start case everything stopped;Bug;2017-06-14T05:42:16.000-0400;Resolved;2017-06-16T15:06:54.000-0400;Major;1.0;1;2;0;1;1;7;1;0;4
WINDUP;WINDUP-1457;web console synchronize context menu items page titles sync left menu item analysis analysis results page title says another inconsistency configuration analysis configuration page title discussion andreas feedback spreadsheet page titles synced context menu left side show marc zottner agrees good idea items titles https docs google com redhat com spreadsheets 1xo1v_vpzmcflix5ysx gybk1w0uptdnthofqrnu5fne editdiscoaaaabmt oee;Task;2017-06-19T03:18:56.000-0400;Resolved;2017-06-23T13:25:17.000-0400;Major;1.0;1;2;0;1;1;13;1;0;4
WINDUP;WINDUP-1457;web console synchronize context menu items page titles sync left menu item analysis analysis results page title says another inconsistency configuration analysis configuration page title discussion andreas feedback spreadsheet page titles synced context menu left side show marc zottner agrees good idea items titles https docs google com redhat com spreadsheets 1xo1v_vpzmcflix5ysx gybk1w0uptdnthofqrnu5fne editdiscoaaaabmt oee;Task;2017-06-19T03:18:56.000-0400;Resolved;2017-06-21T16:29:56.000-0400;Major;1.0;1;2;0;1;1;13;1;0;4
WINDUP;WINDUP-1491;docs add system requirements tools guide right system requirements listed getting started guide guide tool cli web console eclipse plugin list system requirements respective guide vary;Task;2017-07-05T16:09:06.000-0400;Resolved;2018-06-18T19:46:08.000-0400;Major;1.0;1;0;0;0;1;15;1;0;4
WINDUP;WINDUP-1985;remove dynamic reports 4 1 0 since dynamic reports feature wont part current release remove release specifically actually feature branch questions isis possible revert relevant commits create feature branch cherry picks commits insteadthat would preferred solution unless 100 sure side effects suspect windup 1984 windup 1983;Bug;2018-04-23T06:17:59.000-0400;Closed;2018-05-24T09:36:56.000-0400;Blocker;1.0;2;1;0;1;1;12;2;0;1
WINDUP;WINDUP-1986;maven plugin come default value windupversion right user maven plugin forced set windupversion bit odd like idea decoupling maven plugin version rhamt version pmd maven plugin similar thing default pmd version overridden assuming compatible would suggest default windupversion plugin version makes sense since right release maven plugin tied rhamt release anyways documentation cover default overriding value possible;Enhancement;2018-04-23T10:26:54.000-0400;Closed;2018-11-23T05:18:26.000-0500;Major;1.0;4;3;0;0;1;26;1;0;4
WINDUP;WINDUP-1988;change inputdirectory default maven plugin src main would suggest change inputdirectory default value project build sourcedirectory code project basedir src main code way get analyze src main webapp src main resources make sense;Enhancement;2018-04-23T12:23:18.000-0400;Closed;2018-05-24T10:07:18.000-0400;Major;0.5;1;2;1;0;1;12;1;0;4
WINDUP;WINDUP-1983;rules displayed execution details see attached screenshot;Bug;2018-04-23T06:15:30.000-0400;Closed;2018-05-24T09:45:46.000-0400;Major;1.0;2;1;1;1;1;11;1;0;4
WINDUP;WINDUP-1982;rhamt test xml file executed testing create rule test file whatever rhamt test xml wont executed since winduprulestest https github com windup windup rulesets blob master src test java org jboss windup rules tests winduprulestest java#l117 class searches windup test xml files;Bug;2018-04-20T13:03:48.000-0400;Closed;2018-04-23T12:39:47.000-0400;Major;1.0;1;0;0;1;1;9;1;0;4
WINDUP;WINDUP-1982;rhamt test xml file executed testing create rule test file whatever rhamt test xml wont executed since winduprulestest https github com windup windup rulesets blob master src test java org jboss windup rules tests winduprulestest java#l117 class searches windup test xml files;Bug;2018-04-20T13:03:48.000-0400;Closed;2018-05-24T09:39:26.000-0400;Major;1.0;1;0;0;1;1;9;1;0;4
WINDUP;WINDUP-1958;tech reports technology ambiguous 4 1 0 introducing technology reports additionally technologies application details page actually tags think bit confusing need get wording consistent;Bug;2018-04-09T08:08:25.000-0400;Closed;2018-05-24T10:04:21.000-0400;Major;1.0;3;3;0;1;1;14;1;0;4
WINDUP;WINDUP-1973;windup web link analysis configuration rules configuration isnt correct link formatted like hrefconfigurationrules configuration triggering browser slowly reload also breaks back button;Enhancement;2018-04-10T11:55:51.000-0400;Closed;2018-05-24T09:44:43.000-0400;Critical;1.0;1;0;0;0;1;6;2;0;1
WINDUP;WINDUP-1975;analysis progress bar sometimes fails update clbuttic mistake https github com windup windup web blob master ui src main webapp src app services windup execution service ts#l59 causes replacement http wherever url scheme;Bug;2018-04-11T13:47:39.000-0400;Resolved;2018-04-12T09:09:15.000-0400;Major;1.0;2;1;0;1;1;7;1;0;4
WINDUP;WINDUP-2015;sorting via story points doesnt work see attached screenshot used apps folder 06;Bug;2018-05-16T07:57:30.000-0400;Closed;2018-05-24T10:06:47.000-0400;Major;1.0;2;1;0;1;1;9;1;0;4
WINDUP;WINDUP-2107;docs maven plugin guide working maven plugin guidehttps doc stage usersys redhat com documentation en us red_hat_application_migration_toolkit 4 1 html single maven_plugin_guide #execute verify instructions came across issue pom xmlthe version windup version tags referring 4 1 0 final however version maven repository 4 1 0 final dont know whether documents reference 4 1 0 final;Bug;2018-07-03T05:51:18.000-0400;Closed;2018-10-17T07:53:14.000-0400;Major;1.0;1;1;0;1;1;7;1;0;4
WINDUP;WINDUP-2119;docs eclipse plugin download link incorrect link eclipse plugin documentation points latest development release stable release product;Task;2018-07-13T08:47:06.000-0400;Closed;2018-07-16T11:36:11.000-0400;Blocker;1.0;1;1;0;1;1;3;2;0;1
WINDUP;WINDUP-2120;docs update eclipse plugin jbds version jbds 11 3 released april eclipse plugin documentation updated reflect latest available version;Task;2018-07-13T08:52:29.000-0400;Closed;2018-07-16T11:36:59.000-0400;Major;1.0;1;1;0;1;1;3;1;0;4
WINDUP;WINDUP-1915;org jboss windup rules apps javaee rules cache discoverembeddedcachelibraryruleprovider add cloud readiness target rules discovering embedded cache libraries cloud_mandatory category targetcloud readiness fired cloud readiness one analysis targets;Bug;2018-03-14T06:26:47.000-0400;Closed;2018-03-15T10:23:12.000-0400;Major;1.0;1;0;1;1;1;6;1;0;4
WINDUP;WINDUP-2080;ignore pattern ui remove button never enabled remove button w ignore pattern run configuration tab never seems become enabled;Bug;2018-06-13T20:33:51.000-0400;Closed;2018-06-19T11:55:40.000-0400;Major;1.0;1;0;0;1;0;3;1;0;4
WINDUP;WINDUP-2060;docs release 4 1 ga release documentation task cover work necessary create supporting documentation release 4 1;Task;2018-06-07T03:18:41.000-0400;Closed;2018-07-16T11:37:36.000-0400;Major;1.0;1;3;0;0;1;17;1;0;4
WINDUP;WINDUP-2078;remove rendering reports tests shouldnt pop external browser render generated reports tests primarily jenkins;Bug;2018-06-12T15:19:42.000-0400;Resolved;2018-06-13T09:06:54.000-0400;Major;1.0;1;0;0;1;0;2;1;0;4
WINDUP;WINDUP-1914;createspringbeanreportruleprovider remove source remove sourcespring order generate spring report every time springbeanmodel found analysis source provided analysis source spring;Bug;2018-03-14T05:30:26.000-0400;Closed;2018-03-15T10:36:49.000-0400;Major;1.0;1;0;1;1;1;10;1;0;4
WINDUP;WINDUP-1603;progress bar sometimes doesnt complete gets stuck 50 times grows wide sometimes progress bar gets stuck quickly navigating reports;Bug;2017-08-11T17:18:41.000-0400;Resolved;2018-03-22T14:07:51.000-0400;Minor;1.0;1;2;1;0;1;9;0;0;7
WINDUP;WINDUP-1613;shared libraries storypoints counted multiple times shared libraries storypoints counted multiple times existing unit tests ensure shared library storypoints arent counted multiple times attachment illustrates functionality working correctly;Bug;2017-08-18T04:35:48.000-0400;Resolved;2017-11-10T13:50:02.000-0500;Major;1.0;2;6;0;1;1;11;1;0;4
WINDUP;WINDUP-1545;apply log filtering rules openshift installation current zip installation uses cli commands reduce logging verbosity similar set commands could used openshift version reduce logging;Feature Request;2017-07-11T23:27:49.000-0400;Resolved;2017-07-13T03:25:37.000-0400;Major;1.0;1;0;0;0;1;7;1;0;4
WINDUP;WINDUP-1571;error visting report deleted https docs google com presentation 11wg1hl3ammsmaw9atbley izdrjqhv_vaz3bqall0p0 edit#slideid g23be2bf117_1_60;Bug;2017-07-20T18:12:20.000-0400;Resolved;2017-07-25T12:56:57.000-0400;Major;1.0;2;1;0;0;1;7;1;0;4
WINDUP;WINDUP-1687;windup jboss ruleset xsd wrong lineitem exists definition xsd windup jboss ruleset xsd https github com windup windup blob master config xml schema windup jboss ruleset xsd wrong definition xml test tag codexml lineitem exists code declared attribute neither org jboss windup reporting config lineitemexists https github com windup windup blob master reporting api src main java org jboss windup reporting config lineitemexists java org jboss windup reporting xml lineitemexistshandler https github com windup windup blob master reporting impl src main java org jboss windup reporting xml lineitemexistshandler java handle attribute attribute removed xsd;Bug;2017-09-20T04:42:42.000-0400;Resolved;2017-09-21T08:47:00.000-0400;Major;1.0;1;0;0;1;1;5;1;0;4
WINDUP;WINDUP-1688;multiple rulepath tags xml tests tag rulepath xml rule tests could used multiple times test order able execute rules inside analysis e g rule discovering library rule associate technology usage technology report;Enhancement;2017-09-20T06:28:42.000-0400;Resolved;2017-09-21T08:47:38.000-0400;Major;1.0;1;0;0;1;1;4;1;0;4
WINDUP;WINDUP-1691;angular template pages letter used whitespace characters nonbreaking space windows 8 1 10 shown rendered browsers see attached screenshots;Bug;2017-09-22T04:05:17.000-0400;Resolved;2017-09-25T03:52:51.000-0400;Major;1.0;3;3;0;1;1;12;1;0;4
WINDUP;WINDUP-1743;fix report formatting issues marc request please remember use title case titles marcs changes often incorrectly ignored_files ftl https github com maarc windup commit e7d4c0b2f1647d834ef267b35f3568729aec5f9b#diff 2a3e0aa329d84dd2d8964908b6af19bdremote ftl remove word report https github com maarc windup commit c31561d8e323012e95c47e2426e5c7b4ec713938#diff ccd122d12220a60600e608c91442e6d7server ftl remove word report https github com maarc windup commit c31561d8e323012e95c47e2426e5c7b4ec713938#diff 65d22d5f092bbeb20acb400563c65b2d;Enhancement;2017-10-20T15:04:23.000-0400;Resolved;2017-10-23T16:30:48.000-0400;Major;1.0;1;0;1;0;1;6;1;0;4
WINDUP;WINDUP-1746;discoverembeddedjsflibraryruleprovider also find myfaces jars brownie app contain jars search contain thesemyfaces api jarmyfaces impl jarbrownie app https github com maarc brownie;Enhancement;2017-10-23T13:08:46.000-0400;Resolved;2017-10-25T03:32:10.000-0400;Major;1.0;1;0;0;0;1;5;1;0;4
WINDUP;WINDUP-1750;update website links https community jboss org en windup link replaced https developer jboss org en windup avoid redirect also valid page static reports;Enhancement;2017-10-24T17:21:01.000-0400;Resolved;2017-11-02T09:25:40.000-0400;Major;1.0;2;2;0;0;1;6;1;0;4
WINDUP;WINDUP-1767;cli describe parameters required cli describe parameters required;Enhancement;2017-11-08T06:04:39.000-0500;Closed;2017-11-09T16:53:45.000-0500;Major;1.0;1;0;1;1;1;6;1;0;4
WINDUP;WINDUP-2043;wrong pointer documentation documentation tab ruleset editor view point relevant release version documentation right seems hard coded 4 0 beta2;Bug;2018-05-25T06:32:37.000-0400;Resolved;2018-05-31T13:49:48.000-0400;Critical;2.0;1;1;0;2;1;7;2;0;1
WINDUP;WINDUP-2034;application list filter text box small window resized text box filter application list page static report gets small window resized even theres still space left page display full length screenshot 2018 05 22 17 34 54 png thumbnail;Bug;2018-05-22T13:12:35.000-0400;Resolved;2018-06-07T05:29:46.000-0400;Major;2.0;1;0;1;1;1;6;1;0;4
WINDUP;WINDUP-2029;docs update eclipse plugin submit ruleset instructions windup 1814 adjusted way rulesets submitted eclipse plugin update eclipse plugin documentation demonstrate new method;Bug;2018-05-21T08:29:59.000-0400;Resolved;2018-08-01T09:33:00.000-0400;Major;2.0;1;0;1;1;1;16;1;0;4
WINDUP;WINDUP-2028;docs update eclipse plugin submit ruleset instructions windup 1814 adjusted way rulesets submitted eclipse plugin update eclipse plugin documentation demonstrate new method;Sub-task;2018-05-18T11:00:14.000-0400;Closed;2018-05-21T03:44:42.000-0400;Major;2.0;2;2;0;0;0;1;1;0;4
WINDUP;WINDUP-2016;ruleset editor generated link contains link text using ruleset editor create hint rule clicked button add new link switched source tab see within link text doesnt appear necessary heres generated links look likelink hrefhttp tempuri org titlelink 1link linklink hrefhttp tempuri org titlelink 2link link;Bug;2018-05-16T13:26:52.000-0400;Resolved;2018-05-30T22:08:19.000-0400;Major;2.0;1;0;0;1;1;9;1;0;4
WINDUP;WINDUP-2074;eclipse plugin error using custom rules error running rhamt analysis using custom rule created rules wizardthe custom rules file attachedthe application analyzed attachedsession dataeclipse buildid11 2 0 ga v20180122 2025 b1884java version1 8 0_161java vendororacle corporationbootloader constants oswin32 archx86 wswin32 nlen_gbframework arguments product com jboss devstudio core productcommand line arguments os win32 ws win32 arch x86 product com jboss devstudio core productstack trace java lang runtimeexception java rmi unmarshalexception error unmarshaling return nested exception java lang classnotfoundexception org jboss windup config parser windupxmlrulesetparsingexception security manager rmi class loader disabled org jboss tools windup core services windupservice generategraph windupservice java246 org jboss tools windup ui internal launch winduplaunchdelegate3 run winduplaunchdelegate java180 org eclipse core internal jobs worker run worker java56 caused java rmi unmarshalexception error unmarshaling return nested exception java lang classnotfoundexception org jboss windup config parser windupxmlrulesetparsingexception security manager rmi class loader disabled sun rmi transport streamremotecall executecall unknown source sun rmi server unicastref invoke unknown source java rmi server remoteobjectinvocationhandler invokeremotemethod unknown source java rmi server remoteobjectinvocationhandler invoke unknown source com sun proxy proxy57 execute unknown source org jboss tools windup core services windupservice generategraph windupservice java234 2 morecaused java lang classnotfoundexception org jboss windup config parser windupxmlrulesetparsingexception security manager rmi class loader disabled sun rmi server loaderhandler loadclass unknown source sun rmi server loaderhandler loadclass unknown source java rmi server rmiclassloader2 loadclass unknown source java rmi server rmiclassloader loadclass unknown source sun rmi server marshalinputstream resolveclass unknown source java io objectinputstream readnonproxydesc unknown source java io objectinputstream readclassdesc unknown source java io objectinputstream readordinaryobject unknown source java io objectinputstream readobject0 unknown source java io objectinputstream defaultreadfields unknown source java io objectinputstream defaultreadobject unknown source java lang throwable readobject unknown source sun reflect nativemethodaccessorimpl invoke0 native method sun reflect nativemethodaccessorimpl invoke unknown source sun reflect delegatingmethodaccessorimpl invoke unknown source java lang reflect method invoke unknown source java io objectstreamclass invokereadobject unknown source java io objectinputstream readserialdata unknown source java io objectinputstream readordinaryobject unknown source java io objectinputstream readobject0 unknown source java io objectinputstream readobject unknown source 8;Bug;2018-06-08T14:09:45.000-0400;Resolved;2018-07-02T12:28:12.000-0400;Major;2.0;1;0;0;2;0;11;1;0;4
WINDUP;WINDUP-2079;prepare releasing 4 1 0 final part release activities 4 1 0 final;Bug;2018-06-13T12:23:24.000-0400;Resolved;2018-07-03T10:08:28.000-0400;Major;2.0;2;1;0;1;1;21;1;0;4
WINDUP;WINDUP-2079;prepare releasing 4 1 0 final part release activities 4 1 0 final;Bug;2018-06-13T12:23:24.000-0400;Resolved;2018-06-28T21:52:00.000-0400;Major;2.0;2;1;0;1;1;21;1;0;4
WINDUP;WINDUP-2111;tooling schema marks custom category id values severity type syntax error tooling schema appears mark custom category id values syntax errors supported severity type need update severity type also allow custom values;Task;2018-07-05T15:10:07.000-0400;Closed;2020-08-11T14:21:15.000-0400;Major;2.0;1;0;0;1;0;5;1;0;4
WINDUP;WINDUP-2104;sanitize hintclassification original line text prior saving run issues trying extract line text hintclassification corresponds non text file eg jar example hint matches filename example jar line number 1 try open example jar read line 1 save local model originallinesource best long term solution would sanitize thing saving model quick solution eliminate problem would extract originallinesource text files jars binaries etc;Bug;2018-06-27T14:52:31.000-0400;Resolved;2018-06-28T21:45:46.000-0400;Major;2.0;1;0;0;1;0;3;1;0;4
