ProjectName;Key;title_desc;Type;Created;LastUpdatedStatus;LastUpdatedStatusDate;Priority;Storypoint;NumWatchers;NumComments;NumIssueLinks;NumAffectedVersions;NumFixVersions;NumChangeHistory;P;S;R
FH;FH-3136;server crashes less one sync loop immediate response client forever inflight record currently case sync server responds immediately updates https github com feedhenry fh mbaas api pull 46 stay least one sync loop client mark dataset inflight reason mark crashed server goes could never least long time mean data never persisted test functionality using mock sync server;Enhancement;2017-02-14T06:27:36.000-0500;Closed;2017-03-03T04:51:26.000-0500;Major;1.0;1;3;0;0;0;17;1;0;4
FH;FH-3219;change sync logger allow passing logger implementation whatchange sync logger allow passing logger implementationwhythe current logger sync framework 1 wrapper around winston 2 problems approach way different logger used developer used sync framework meaning potentially 2 different formats logging app logs logging wrapper single logging function dolog rather following standard interface e g logger error logger warn logger info way different log levels pass string 2nd parameter e g errorsuggestions figure popular logger node js console log seeing logging modules usually handled support interface logger meaning developers pass instance logger suggest docs wrap loggers conform interface passing let default logger choice logging 1 https github com feedhenry fh mbaas api blob master lib sync util js#l56 l60;Enhancement;2017-02-28T11:52:00.000-0500;Closed;2017-03-27T11:42:49.000-0400;Minor;1.0;0;3;3;0;0;19;0;0;7
FH;FH-3250;remove appcelerator titanium template tickets maintaining template coneill said customers using type app probably need remove paneltitlesustaining triage info remove titanium template new app section fh ngui change remove references docs docs team perhaps remove repo panel;Task;2017-03-09T06:34:24.000-0500;Closed;2017-04-28T04:35:19.000-0400;Major;1.0;6;7;1;1;1;30;1;0;4
FH;FH-3254;acceptance tests failing cannot read property datasetid null noformat e typeerror cannot read property datasetid null typeerror cannot read property datasetid null listdatasetclientrecords home dmartin work fh mbaas api lib sync storage js16736 listrecords home dmartin work fh mbaas api lib sync storage js2747 nexttask home dmartin work fh mbaas api node_modules async dist async js507014 home dmartin work fh mbaas api node_modules async dist async js506413 apply home dmartin work fh mbaas api node_modules async dist async js2125 home dmartin work fh mbaas api node_modules async dist async js5612 home dmartin work fh mbaas api node_modules async dist async js84316 home dmartin work fh mbaas api lib sync storage js13912 handlecallback home dmartin work fh mbaas api node_modules mongodb lib utils js9612 home dmartin work fh mbaas api node_modules mongodb lib collection js239214 handlecallback home dmartin work fh mbaas api node_modules mongodb lib utils js9612 home dmartin work fh mbaas api node_modules mongodb lib db js3085 commandcallback home dmartin work fh mbaas api node_modules mongodb node_modules mongodb core lib topologies server js11949 object object callbacks emit home dmartin work fh mbaas api node_modules mongodb node_modules mongodb core lib topologies server js1193 object object messagehandler home dmartin work fh mbaas api node_modules mongodb node_modules mongodb core lib topologies server js35823 socket anonymous home dmartin work fh mbaas api node_modules mongodb node_modules mongodb core lib connection connection js29222 emitone events js7713 socket emit events js1697 readableaddchunk _stream_readable js15318 socket readable push _stream_readable js11110 tcp onread net js53120 noformat looks like problem item pending queue dataset client removed possible large queue client longer active time;Bug;2017-03-09T12:31:55.000-0500;Verified;2017-03-13T12:42:58.000-0400;Critical;1.0;0;0;1;0;0;11;2;0;1
FH;FH-3006;write load test script updates syncs existing dataset item whatwrite script used mimicing app update dataset item syncing itwhyso used load runner load testinghowsee sample curl calls responses https github com fheng sync load testing blob master sync_cloud_calls md#update may need pre test seeding script ensure particular record exist load runner executes script load runner supports pre test script via b javascript module execute running test script default false;Task;2017-01-12T06:32:09.000-0500;Closed;2017-01-13T08:35:37.000-0500;Major;1.0;0;0;0;0;0;9;1;0;4
FH;FH-2822;spike enable coveralls io support ios sdk library code coverage tests code coverage reports created moment last code coverage update january 2016 next builds trevis failed upload code coverage reports coveralls io error coverage directory found;Task;2016-10-19T06:11:54.000-0400;Closed;2017-03-16T11:39:13.000-0400;Major;1.0;3;4;0;0;1;12;1;0;4
FH;FH-2834;investigate possibility app would test client api investigate possibility client app cordova would test client api;Task;2016-10-24T03:17:08.000-0400;Verified;2016-10-24T09:12:24.000-0400;Major;1.0;1;1;0;0;0;5;1;0;4
FH;FH-2835;investigate client api testing jenkins investigate possibility running client api tests cordova jenkins;Task;2016-10-25T01:12:08.000-0400;Verified;2016-10-27T07:37:16.000-0400;Major;1.0;1;3;0;0;0;5;1;0;4
FH;FH-2914;change applicationid sync android app current applicationid sync android app com feedhenry helloworldhttps github com feedhenry templates sync android app blob master app build gradle#l12its helloworld android gradle app changed use different applicationid like com feedhenry sync android app;Enhancement;2016-11-24T09:39:23.000-0500;Closed;2018-07-04T07:50:41.000-0400;Trivial;0.5;1;1;0;0;0;18;0;0;7
FH;FH-2975;restructure content feedhenry org h3 problemwhen visit http feedhenry org idea feedhenry project im currently given large ad raincatcher mention mobile sdks templates high level outline feedhenry need improve h3 proposal create focused landing page clearly outlined features consider removing direct links docs blog redhat com theyre necessarily relevant open source version feedhenry de emphasize raincatcher emphasize feedhenry project;Enhancement;2016-11-18T08:19:15.000-0500;Closed;2017-01-10T09:26:58.000-0500;Major;1.0;2;2;0;0;0;26;1;0;4
FH;FH-2814;windows sdk release 1 3 9 rc4 part support ticket fixed release process dll generation 1 3 9 rc3 time final releasehttps issues jboss org browse rhmap 10637;Feature Request;2016-10-06T05:21:42.000-0400;Closed;2016-10-28T09:09:58.000-0400;Major;0.5;1;0;0;0;0;9;1;0;4
FH;FH-4192;add functionality retrieve config mcp add required functionality retrieve relevant config mcp;Feature Request;2017-09-28T07:27:40.000-0400;Closed;2017-12-05T07:19:07.000-0500;Major;1.0;1;0;0;0;0;10;1;0;4
FH;FH-4194;add functionality retrieve config mcp add required functionality retrieve relevant config mcp;Story;2017-09-28T07:30:48.000-0400;Closed;2018-10-30T06:42:53.000-0400;Major;1.0;1;3;0;0;0;17;1;0;4
FH;FH-4137;fh ios sdk dependency build error xcode 8 3 try build ios project including fh ios sdk dependency xcode 8 3 build fails complaining modulemap definition see build error code users rafaeltuelho dev demos tmp2 quickstart react native node_modules rct fh pods fh fh ios sdk module modulemap118 error redefinition module fhframework module fh users rafaeltuelho dev demos tmp2 quickstart react native node_modules rct fh build build intermediates pods build debug iphonesimulator fh build module modulemap118 note previously defined hereframework module fh build failed following build commands failedcompilec users rafaeltuelho dev demos tmp2 quickstart react native ios build build intermediates pods build debug iphonesimulator fh build objects normal x86_64 fhact fh fh ios sdk cloud fhact normal x86_64 objective c com apple compilers llvm clang 1_0 compiler code error seems reported fh ios swift sdk 1 managed workaround issue renaming file myproject pods fh fh ios sdk module modulemap fh modulemap dont know change breaks old xcode versions worked 1 https github com feedhenry fh ios swift sdk pull 41;Bug;2017-09-21T12:22:36.000-0400;Verified;2017-09-22T09:15:06.000-0400;Major;0.5;2;1;0;0;1;10;1;0;4
FH;FH-4194;add functionality retrieve config mcp add required functionality retrieve relevant config mcp;Story;2017-09-28T07:30:48.000-0400;Closed;2018-07-17T11:55:53.000-0400;Major;1.0;1;3;0;0;0;17;1;0;4
FH;FH-4227;update dependencies fh sdk update aerogear push dependency aerogearpush 2 0 0 renamed released podfile podspec;Bug;2017-10-05T10:33:04.000-0400;Closed;2018-01-08T08:41:52.000-0500;Major;0.5;1;1;0;0;1;12;1;0;4
FH;FH-4228;remove deprecate warnings fh sdk fix deprecate warnings remove old unused codealso update project xcode 9 recommended settings;Bug;2017-10-05T10:46:35.000-0400;Closed;2018-01-08T08:41:54.000-0500;Major;1.0;1;1;0;0;1;13;1;0;4
FH;FH-4248;update fh dependency blank ios app update fh dependency 5 0 0 released;Feature Request;2017-10-09T11:26:09.000-0400;Closed;2018-01-08T08:42:16.000-0500;Major;0.5;1;1;0;0;1;17;1;0;4
FH;FH-4249;update fh dependency sync ios app update fh dependency 5 0 0 released;Feature Request;2017-10-09T11:29:26.000-0400;Closed;2018-01-08T08:41:49.000-0500;Major;0.5;1;1;0;0;1;12;1;0;4
FH;FH-4214;add vulnerable dependencies explanation readme h6 whatthe snyk checker reporting 5 vulnerabilities okhttp dependency android app reaching okhttp team confirmed okhttp library using vulnerable implementation apache http client h6 whywe inform users vulnerabilities dont affect applicationh6 howadd note readme;Task;2017-10-02T04:22:32.000-0400;Closed;2017-10-02T06:02:38.000-0400;Minor;1.0;1;0;0;0;0;5;0;0;7
FH;FH-3933;set deployment target ios 9 oauth ios swift set deployment target ios 9 ios11 officially released keep swift4 branch released merge master;Feature Request;2017-07-25T07:32:59.000-0400;Closed;2018-01-08T05:21:12.000-0500;Major;0.5;1;1;0;0;1;24;1;0;4
FH;FH-3934;set deployment target ios 9 welcome ios swift set deployment target ios 9 ios11 officially released keep swift4 branch released merge master;Feature Request;2017-07-25T07:34:51.000-0400;Closed;2018-01-08T05:20:45.000-0500;Major;0.5;1;1;0;0;1;23;1;0;4
FH;FH-3975;fix testsyncclientlistcollision test fh ios sdk testsyncclientlistcollision randomly fails investigate see fails fix;Bug;2017-08-28T05:22:34.000-0400;Closed;2018-01-08T08:42:26.000-0500;Major;1.0;1;1;0;0;1;15;1;0;4
FH;FH-4046;fh sync android add cuid generation library add cuid client id generation storage library make requests pass cuid json;Task;2017-09-06T08:08:18.000-0400;Closed;2017-11-07T02:55:02.000-0500;Major;1.0;1;1;2;0;0;19;1;0;4
FH;FH-4047;fh sync android keep android dependent classes separate move android dependent stuff android subpackage keep rest android independent writing interfaces make sure activity reference held library class use application context;Task;2017-09-06T08:12:44.000-0400;Closed;2017-11-07T02:56:23.000-0500;Major;0.5;1;1;3;0;0;26;1;0;4
FH;FH-4250;update fh dependency oauth ios app update fh dependency 5 0 0 released;Feature Request;2017-10-09T11:30:39.000-0400;Closed;2018-01-08T08:42:18.000-0500;Major;0.5;1;1;0;0;1;12;1;0;4
FH;FH-4251;update fh dependency saml ios app update fh dependency 5 0 0 released;Feature Request;2017-10-09T11:31:17.000-0400;Closed;2018-01-08T08:42:12.000-0500;Major;1.0;1;1;0;0;1;13;1;0;4
FH;FH-4252;update fh dependency pushstarter ios app update fh dependency 5 0 0 released;Feature Request;2017-10-09T11:32:15.000-0400;Closed;2018-01-08T08:42:30.000-0500;Major;1.0;1;1;0;0;1;12;1;0;4
FH;FH-4253;update fh dependency helloworld ios update fh dependency 5 0 0 released;Feature Request;2017-10-09T11:32:58.000-0400;Closed;2018-01-08T08:42:14.000-0500;Major;0.5;1;1;0;0;2;15;1;0;4
FH;FH-4536;email notification ci cd set email notification jenkins daily job run;Task;2018-01-14T05:29:09.000-0500;Closed;2018-03-02T03:32:24.000-0500;Major;1.0;1;1;0;0;0;8;1;0;4
FH;FH-4549;implement system safely store credentials keys whatimplement method storing credentials securely system whycredentials need stored system automated backup restores utilise must stored secure manner jenkins credentials plugin https wiki jenkins io display jenkins credentials+plugin;Story;2018-01-15T15:47:05.000-0500;Closed;2018-04-12T21:31:58.000-0400;Major;1.0;1;0;0;0;0;4;1;0;4
FH;FH-4565;implement user notification system failed backups whatimplement system notifies users systems detects failed backup whythis eliminate problem silently failing backups notifying user;Story;2018-01-15T17:18:22.000-0500;Closed;2018-04-06T12:37:15.000-0400;Major;1.0;1;0;0;0;0;7;1;0;4
FH;FH-4779;api function delete scheduled restore whatcreate api function delete jenkins pipeline whyregularly scheduled restores run jenkins pipelines scheduled restoration longer needed corresponding pipeline need deleted;Task;2018-01-29T14:33:10.000-0500;Closed;2018-02-25T20:56:13.000-0500;Major;1.0;1;0;0;0;0;8;1;0;4
FH;FH-4811;logout button logout button elm clears credentials stored elm;Task;2018-02-06T06:25:30.000-0500;Closed;2018-02-06T06:38:33.000-0500;Major;1.0;1;0;0;0;0;7;1;0;4
FH;FH-4831;create wireframes ui whatcreate wireframes uihowhttps wireframe cc;Task;2018-02-20T18:19:33.000-0500;Closed;2018-02-20T18:56:29.000-0500;Major;1.0;1;0;0;0;0;7;1;0;4
FH;FH-4881;create job definition files whatcreate job definition files default jobs jenkins server whythe jenkins server image need jobs configured build used system create definition files jobs created jenkins image buildhowcreating jobs build done groovy script requires job definitions xml therefore export xml job configuration files exiting jobs development jenkins server created using jenkins job builder;Story;2018-04-18T13:58:00.000-0400;Closed;2018-04-18T22:08:45.000-0400;Major;1.0;1;0;0;0;0;6;1;0;4
FH;FH-3932;set deployment target ios 9 blank ios swift set deployment target ios 9 ios11 officially released keep swift4 branch released merge master;Feature Request;2017-07-25T07:32:23.000-0400;Closed;2018-01-08T05:21:02.000-0500;Major;0.5;1;1;0;0;1;25;1;0;4
FH;FH-4426;native android update cert pinning pins h6 whatthe pinset pin new server need updated network config xml file;Task;2017-12-13T11:09:57.000-0500;Verified;2018-01-02T04:21:18.000-0500;Trivial;1.0;1;0;0;0;0;10;0;0;7
FH;FH-4419;remove idea folder fh android core specific reason idea project lets remove add gitignore;Task;2017-12-05T08:06:21.000-0500;Closed;2018-01-03T11:39:21.000-0500;Major;0.5;1;0;0;0;0;10;1;0;4
FH;FH-4254;update fh dependency welcome ios update fh dependency 5 0 0 released;Feature Request;2017-10-09T11:33:24.000-0400;Closed;2018-01-08T08:41:59.000-0500;Major;0.5;1;1;0;0;2;12;1;0;4
FH;FH-4310;solve warnings lint issues fh sync android code task librarygeneratereleasejavadoc users passos development projects feedhenry fh android sdk library src main java com feedhenry sdk sync fhsyncconfig java315 warning description param param musecustomsync users passos development projects feedhenry fh android sdk library src main java com feedhenry sdk sync fhsyncconfig java321 warning description return return users passos development projects feedhenry fh android sdk library src main java com feedhenry sdk sync fhsyncconfig java397 warning description param param suppressactivitywarnings users passos development projects feedhenry fh android sdk library src main java com feedhenry sdk appprops java181 warning throws java io ioexception public static appprops load context context throws ioexception 4 warnings task librarylintran lint variant release 56 issues foundran lint variant debug 56 issues foundwrote html report file users passos development projects feedhenry fh android sdk library build reports lint results htmlwrote xml report file users passos development projects feedhenry fh android sdk library build reports lint results xml code;Enhancement;2017-10-20T08:25:36.000-0400;Closed;2018-10-05T07:03:13.000-0400;Major;1.0;2;2;0;0;0;13;1;0;4
FH;FH-4319;create keycloak password strength policy test h6 whatcreate password policy keycloak realm config file inline requirements owasp password strength https www owasp org index php authentication_cheat_sheet#implement_proper_password_strength_controls strengthen server side controls mobile codejava passwordpolicy notusername undefined length 10 lowercase 1 uppercase 1 passwordhistory 3 digits 1 specialchars 1 hashalgorithm pbkdf2 sha256 code;Task;2017-10-24T06:06:37.000-0400;Closed;2018-10-05T07:03:15.000-0400;Minor;1.0;2;4;1;0;0;18;0;0;7
FH;FH-4320;create keycloak account lockout policy test h6 whatcreate keycloak permanent account lockout policy number failed login attempts 3 5 failed attempts seems good default;Task;2017-10-24T06:11:32.000-0400;Verified;2018-01-05T04:18:03.000-0500;Minor;1.0;1;0;0;0;0;19;0;0;7
FH;FH-4336;update sync android app android fh android sdk 4 0 0 update current build tools support libraries update target released fh android sdk 4 0 0;Task;2017-10-30T11:23:17.000-0400;Closed;2018-01-08T08:42:14.000-0500;Major;1.0;1;1;0;1;1;8;1;0;4
